system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,capacidad_instalada_kw,eficiencia,eficiencia_predicha,ac_power_predicha
1239,2020-04-15 13:00:00,20.0,666.81825,6.819724167800004,-0.2588190451025208,-0.9659258262890684,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,473.48577115814874,8783.161054983659
1239,2020-04-15 14:00:00,20.0,772.9119999999999,6.897085285100003,-0.4999999999999997,-0.8660254037844388,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,547.4515307037627,10155.225894554798
1239,2020-04-15 15:00:00,15.0,373.03875,6.871807505300002,-0.7071067811865471,-0.7071067811865479,0.9691780654392536,-0.2463612742933147,18.55,0.8086253369272237,329.7700073314584,6117.233635998553
1239,2020-04-15 16:00:00,15.0,550.38425,6.888613062200004,-0.8660254037844385,-0.5000000000000004,0.9691780654392536,-0.2463612742933147,18.55,0.8086253369272237,426.89927781495294,7918.981603467378
1239,2020-04-15 17:00:00,20.0,330.1915,5.964724099400002,-0.9659258262890684,-0.2588190451025206,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,288.8802844101885,5358.729275808997
1239,2020-04-15 18:00:00,20.0,119.40125,4.0901406161,-1.0,-1.8369701987210294e-16,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,146.7101907860049,2721.474039080391
1239,2020-04-16 06:00:00,15.0,31.74275,-2.844026605299999,1.0,6.123233995736766e-17,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,120.38628887720822,2233.1656586722124
1239,2020-04-16 07:00:00,10.0,168.59725,-1.2986098149999972,0.9659258262890684,-0.2588190451025206,0.9648061359537646,-0.2629622026565145,18.55,0.5390835579514824,207.59907232774083,3850.9627916795926
1239,2020-04-16 08:00:00,15.0,385.03775,-1.1495820252999969,0.8660254037844387,-0.4999999999999998,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,336.30488496129044,6238.455616031938
1239,2020-04-16 09:00:00,15.0,525.95,0.7123625681000023,0.7071067811865476,-0.7071067811865475,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,406.9772258318866,7549.427539181496
1239,2020-04-16 10:00:00,10.0,486.83325,2.359029366500001,0.4999999999999999,-0.8660254037844387,0.9648061359537646,-0.2629622026565145,18.55,0.5390835579514824,393.32260758617593,7296.134370723564
1239,2020-04-16 11:00:00,15.0,577.08775,2.903334965600002,0.258819045102521,-0.9659258262890682,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,452.0128443407213,8384.838262520381
1239,2020-04-16 12:00:00,15.0,663.895,1.1820848279000034,1.2246467991473532e-16,-1.0,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,548.0065787314783,10165.522035468923
1239,2020-04-16 13:00:00,15.0,623.251,1.5729181925000013,-0.2588190451025208,-0.9659258262890684,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,539.3102877785097,10004.205838291356
1239,2020-04-16 14:00:00,20.0,632.5665,2.847084961100001,-0.4999999999999997,-0.8660254037844388,0.9648061359537646,-0.2629622026565145,18.55,1.0781671159029649,537.9538542003589,9979.043995416658
1239,2020-04-16 15:00:00,20.0,686.38775,3.0819460910000025,-0.7071067811865471,-0.7071067811865479,0.9648061359537646,-0.2629622026565145,18.55,1.0781671159029649,572.4891964613307,10619.674594357686
1239,2020-04-16 16:00:00,15.0,346.2045,3.169029431300001,-0.8660254037844385,-0.5000000000000004,0.9648061359537646,-0.2629622026565145,18.55,0.8086253369272237,356.1620243396932,6606.805551501308
