measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2010-10-22 08:20:00,0.6825,29.165,122.36,9.5979,13.525,11.324,0.1502,194.69,29.24,-99999.0,9.5467,9.5044,9.4837,47.545,10
2010-10-22 08:21:00,0.6981,30.342,122.35,9.5765,13.526,11.326,0.1532,196.58,30.114,-99999.0,9.6032,9.5021,9.484800000000002,48.627,10
2010-10-22 08:22:00,0.6752,30.661,122.26,9.5377,13.525,11.331,0.1587,195.72,31.053,-99999.0,9.6162,9.5199,9.5116,49.044,10
2010-10-22 08:23:00,0.6738,30.837,122.3,9.5144,13.525,11.347,0.1578,195.0,30.78,-99999.0,9.6011,9.5706,9.5817,49.294,10
2010-10-22 08:24:00,0.6801,30.595,122.32,9.5148,13.524,11.347,0.1575999999999999,194.83,30.7,-99999.0,9.6295,9.6157,9.6371,49.516,10
2010-10-22 08:25:00,0.6887999999999999,30.914,122.31,9.5181,13.526,11.367,0.1605999999999999,195.51,31.397,-99999.0,9.7128,9.6256,9.6553,50.016,10
2010-10-22 08:26:00,0.6754,32.266,122.34,9.5199,13.527,11.368,0.1663,197.17,32.794,-99999.0,9.7298,9.6364,9.6329,51.127,10
2010-10-22 08:27:00,0.6814,34.631,122.3,9.493200000000002,13.525,11.368,0.1797,196.02,35.234,-99999.0,9.7001,9.644,9.6579,53.598,10
2010-10-22 08:28:00,0.6875,37.633,122.23,9.4633,13.526,11.386,0.1983,197.49,39.168,-99999.0,9.7837,9.6348,9.6598,56.319,10
2010-10-22 08:29:00,0.6958999999999999,39.602,122.21,9.4678,13.525,11.39,0.2087,195.9,40.891,-99999.0,9.8343,9.7416,9.8246,59.346,10
2010-10-22 08:30:00,0.7003,43.164,122.29,9.4775,13.526,11.389,0.2245999999999999,197.37,44.325,-99999.0,9.918500000000002,9.7766,9.8617,61.624,10
2010-10-22 08:31:00,0.7156,44.714,122.23,9.4598,13.526,11.388,0.2371999999999999,196.56,46.614,-99999.0,9.9533,9.8149,9.9429,63.957,10
2010-10-22 08:32:00,0.7451999999999999,45.902,122.25,9.4578,13.525,11.401,0.2472999999999999,194.46,48.089,-99999.0,10.047,9.8571,10.061,66.179,10
2010-10-22 08:33:00,0.7416,50.389,122.25,9.4737,13.527,11.41,0.2574,195.65,50.369,-99999.0,10.212,9.9188,10.173,68.318,10
2010-10-22 08:34:00,0.7560999999999999,51.632,122.3,9.4963,13.526,11.41,0.267,197.47,52.723,-99999.0,10.336,10.029,10.282,70.596,10
2010-10-22 08:35:00,0.7569,52.753,122.31,9.5176,13.526,11.426,0.2743999999999999,196.99,54.048,-99999.0,10.486,10.206,10.425,71.845,10
2010-10-22 08:36:00,0.7487,52.743,122.24,9.537,13.524,11.431,0.2801,196.28,54.982,-99999.0,10.62,10.343,10.594,72.677,10
2010-10-22 08:37:00,0.7619,52.435,122.27,9.5693,13.524,11.431,0.2823,197.68,55.806,-99999.0,10.771,10.477,10.692,72.899,10
2010-10-22 08:38:00,0.7649,53.436,122.27,9.6035,13.524,11.446,0.2808999999999999,197.16,55.39,-99999.0,10.861,10.624,10.799,72.705,10
2010-10-22 08:39:00,0.7709,53.073,122.22,9.6352,13.522,11.453,0.2755,196.61,54.161,-99999.0,10.954,10.752,10.914,72.289,10
2010-10-22 08:40:00,0.7500999999999999,52.974,122.22,9.6667,13.523,11.453,0.2713999999999999,194.78,52.857,-99999.0,11.068,10.863,11.041,71.372,10
2010-10-22 08:41:00,0.7638,51.731,122.22,9.6938,13.522,11.453,0.2677999999999999,196.32,52.577,-99999.0,11.134,10.914,11.064,71.288,10
2010-10-22 08:42:00,0.7631999999999999,49.939,122.24,9.7079,13.52,11.465,0.2654,196.57,52.16,-99999.0,11.214,10.99,11.107,70.871,10
2010-10-22 08:43:00,0.758,49.279,122.23,9.7233,13.52,11.474,0.2626,195.5,51.341,-99999.0,11.303,11.09,11.237,70.232,10
2010-10-22 08:44:00,0.7646,49.51,122.34,9.7728,13.521,11.481,0.2626,196.39,51.574,-99999.0,11.37,11.179,11.321,70.095,10
2010-10-22 08:45:00,0.7492999999999999,48.289,122.41,9.8097,13.519,11.496,0.2626,195.02,51.217,-99999.0,11.418,11.269,11.458,69.845,10
2010-10-22 08:46:00,0.7552999999999999,50.5,122.4,9.8542,13.518,11.496,0.2626,195.67,51.385,-99999.0,11.461,11.347,11.54,70.206,10
2010-10-22 08:47:00,0.7214,50.401,122.43,9.8913,13.518,11.514,0.2396,213.57,51.013,-99999.0,11.558,11.407,11.583,71.234,10
2010-10-22 08:48:00,0.7225,34.565,122.34,9.941,13.517,11.528,0.1411999999999999,249.09,34.736,-99999.0,11.679,11.482,11.693,72.123,10
2010-10-22 08:49:00,0.7074,31.299,122.44,9.9758,13.517,11.539,0.1189999999999999,253.34,29.576,-99999.0,11.707,11.594,11.791,73.56699999999998,10
2010-10-22 08:50:00,0.7330999999999999,54.624,122.44,10.001,13.515,11.542,0.2480999999999999,221.82,54.876,-99999.0,11.764,11.619,11.799,75.427,10
2010-10-22 08:51:00,0.7429999999999999,56.065,122.42,10.029,13.515,11.56,0.2725,212.09,57.78,-99999.0,11.822,11.726,11.895,76.64799999999998,10
2010-10-22 08:52:00,0.7371999999999999,58.693,122.54,10.048,13.515,11.576,0.2796,210.55,58.859,-99999.0,11.916,11.758,11.919,77.759,10
2010-10-22 08:53:00,0.7323,58.396,122.54,10.067,13.513,11.592,0.2858999999999999,209.97,60.001,-99999.0,11.949,11.856,12.012,78.51,10
2010-10-22 08:54:00,0.7435,58.594,122.69,10.087,13.51,11.605,0.2979,206.49,61.512,-99999.0,12.018,11.934,12.105,79.149,10
2010-10-22 08:55:00,0.7320999999999999,58.792,122.64,10.095,13.51,11.624,0.2989999999999999,207.06,61.906,-99999.0,12.102,11.979,12.136,79.926,10
2010-10-22 08:56:00,0.7703999999999999,60.123,122.75,10.103,13.509,11.64,0.3044999999999999,207.07,63.041,-99999.0,12.099,12.041,12.199,80.811,10
2010-10-22 08:57:00,0.7752999999999999,62.025,122.78,10.12,13.509,11.646,0.3131999999999999,208.8,65.402,-99999.0,12.194,12.113,12.244,82.58799999999998,10
2010-10-22 08:58:00,0.7593999999999999,63.884,122.88,10.135,13.508,11.667,0.3154,214.32,67.599,-99999.0,12.262,12.166,12.271,84.504,10
2010-10-22 08:59:00,0.7875999999999999,66.611,122.83,10.142,13.506,11.679,0.3275,213.06,69.742,-99999.0,12.302,12.224,12.319,86.644,10
2010-10-22 09:00:00,0.781,69.38,122.72,10.146,13.505,11.701,0.3422,211.35,72.324,-99999.0,12.412,12.322,12.432,88.366,10
2010-10-22 09:01:00,0.7683999999999999,68.204,122.66,10.169,13.502,11.722,0.3376,216.52,73.078,-99999.0,12.502,12.424,12.567,89.976,10
2010-10-22 09:02:00,0.7851,71.117,122.67,10.214,13.504,11.733,0.3351,218.75,73.296,-99999.0,12.543,12.503,12.675,90.755,10
2010-10-22 09:03:00,0.7769,71.754,122.63,10.258,13.501,11.757,0.3436,217.8,74.82899999999998,-99999.0,12.609,12.599,12.727,91.255,10
2010-10-22 09:04:00,0.7709,71.666,122.7,10.29,13.5,11.775,0.3418999999999999,217.12,74.227,-99999.0,12.715,12.653,12.808,91.31,10
2010-10-22 09:05:00,0.7681,71.325,122.69,10.325,13.502,11.803,0.3406,217.79,74.167,-99999.0,12.756,12.738,12.885,91.143,10
2010-10-22 09:06:00,0.7702999999999999,70.237,122.67,10.353,13.498,11.814,0.3458,211.33,73.06399999999998,-99999.0,12.803,12.747,12.944,90.254,10
2010-10-22 09:07:00,0.7634999999999998,68.885,122.65,10.391,13.498,11.834,0.3372999999999999,214.06,72.16899999999998,-99999.0,12.878,12.77,12.962,89.28199999999998,10
2010-10-22 09:08:00,0.7563999999999999,68.522,122.66,10.423,13.497,11.861,0.3239,216.96,70.268,-99999.0,12.936,12.784,13.057,88.783,10
2010-10-22 09:09:00,0.7691999999999999,68.841,122.65,10.463,13.496,11.879,0.337,213.5,71.932,-99999.0,12.999,12.851,13.115,89.339,10
2010-10-22 09:10:00,0.7761,69.71,122.57,10.498,13.496,11.902,0.3407999999999999,216.76,73.881,-99999.0,13.048,12.963,13.16,91.06,10
2010-10-22 09:11:00,0.7941,74.36199999999998,122.59,10.541,13.497,11.931,0.3553,216.85,77.057,-99999.0,13.131,13.043,13.25,93.697,10
2010-10-22 09:12:00,0.8201,77.497,122.59,10.582,13.494,11.953,0.3619,221.15,80.025,-99999.0,13.225,13.15,13.409,97.474,10
2010-10-22 09:13:00,0.8408999999999999,80.53199999999998,122.68,10.632,13.494,11.97,0.3711999999999999,222.91,82.738,-99999.0,13.346,13.286,13.541,101.06,10
2010-10-22 09:14:00,0.8735,83.59999999999998,122.56,10.678,13.494,11.996,0.3842999999999999,226.93,87.203,-99999.0,13.463,13.324,13.567,104.72,10
2010-10-22 09:15:00,0.8942999999999999,90.936,122.59,10.685,13.492,12.017,0.4131,222.14,91.759,-99999.0,13.343,13.232,13.405,107.89,10
2010-10-22 09:16:00,0.9161,90.859,122.57,10.716,13.49,12.049,0.4292,221.25,94.938,-99999.0,13.329,13.365,13.625,110.36,10
2010-10-22 09:17:00,0.9235,93.914,122.58,10.786,13.491,12.072,0.4400999999999999,221.09,97.308,-99999.0,13.322,13.381,13.728,112.47,10
2010-10-22 09:18:00,0.9238,94.452,122.48,10.831,13.486,12.1,0.444,223.05,98.999,-99999.0,13.424,13.472,13.821,113.91,10
2010-10-22 09:19:00,0.9312,96.432,122.51,10.847,13.485,12.125,0.4555,219.64,100.03,-99999.0,13.367,13.471,13.921,114.89,10
2010-10-22 09:20:00,0.9293,97.323,122.51,10.764,13.485,12.156,0.4601,216.63,99.667,-99999.0,13.367,13.577,14.005,115.3,10
2010-10-22 09:21:00,0.9298,97.224,122.42,10.773,13.484,12.175,0.4608999999999999,214.4,98.821,-99999.0,13.364,13.57,14.064,115.22,10
2010-10-22 09:22:00,0.9246,96.048,122.45,10.786,13.484,12.209,0.4661,207.71,96.815,-99999.0,13.217,13.586,14.143,114.19,10
2010-10-22 09:23:00,0.915,94.487,122.44,10.78,13.483,12.231,0.4617999999999999,208.26,96.16,-99999.0,13.135,13.581,14.171,113.94,10
2010-10-22 09:24:00,0.8997,93.508,122.41,10.81,13.483,12.263,0.4612,208.07,95.961,-99999.0,13.125,13.561,14.206,113.11,10
2010-10-22 09:25:00,0.8921,93.618,122.44,10.805,13.479,12.296,0.4556999999999999,210.21,95.796,-99999.0,13.265,13.552,14.137,112.0,10
2010-10-22 09:26:00,0.8851999999999999,92.494,122.37,10.827,13.478,12.321,0.453,208.73,94.541,-99999.0,13.27,13.584,14.243,111.11,10
2010-10-22 09:27:00,0.8825,91.449,122.42,10.84,13.479,12.343,0.4514,207.29,93.551,-99999.0,13.315,13.578,14.193,110.22,10
2010-10-22 09:28:00,0.8802999999999999,91.152,122.45,10.861,13.477,12.38,0.4494,206.31,92.717,-99999.0,13.411,13.624,14.241,110.05,10
2010-10-22 09:29:00,0.8780999999999999,90.821,122.41,10.918,13.476,12.408,0.4524,206.11,93.25,-99999.0,13.432,13.609,14.299,110.08,10
2010-10-22 09:30:00,0.8884999999999998,92.536,122.41,11.004,13.476,12.439,0.456,208.27,94.966,-99999.0,13.447,13.69,14.321,111.25,10
2010-10-22 09:31:00,0.8986,95.78,122.39,11.045,13.472,12.467,0.4556999999999999,214.05,97.537,-99999.0,13.527,13.713,14.367,113.11,10
2010-10-22 09:32:00,0.9215,97.274,122.49,11.073,13.472,12.49,0.4787,206.99,99.063,-99999.0,13.44,13.704,14.307,115.97,10
2010-10-22 09:33:00,0.9434,102.89,122.46,11.054,13.472,12.526,0.4945999999999999,210.2,103.94,-99999.0,13.461,13.721,14.364,120.02,10
2010-10-22 09:34:00,0.9801,107.75,122.48,11.032,13.47,12.556,0.5172999999999999,211.22,109.25,-99999.0,13.579,13.797,14.448,124.32,10
2010-10-22 09:35:00,1.0145,111.45,122.47,11.006,13.47,12.584,0.535,213.54,114.24,-99999.0,13.639,13.884,14.477,128.63,10
2010-10-22 09:36:00,1.0454,116.47,122.55,10.993,13.469,12.618,0.5512,217.22,119.72,-99999.0,13.779,13.921,14.605,132.65,10
2010-10-22 09:37:00,1.0703,121.49,122.47,10.997,13.467,12.647,0.5635,218.86,123.32,-99999.0,13.795,14.075,14.481,135.68,10
2010-10-22 09:38:00,1.0906,123.87,122.57,10.954,13.468,12.677,0.5834,216.18,126.11,-99999.0,13.825,14.138,14.416,138.77,10
2010-10-22 09:39:00,1.116,126.37,122.54,10.889,13.466,12.709,0.5974,214.78,128.31,-99999.0,13.773,14.145,14.347,141.29,10
2010-10-22 09:40:00,1.1335,130.37,122.57,10.905,13.466,12.744,0.6121999999999999,217.84,133.34,-99999.0,13.903,14.153,14.518,144.4,10
2010-10-22 09:41:00,1.1647,132.84,122.63,10.942,13.465,12.768,0.6282999999999999,214.6,134.83,-99999.0,13.901,14.172,14.553,147.62,10
2010-10-22 09:42:00,1.2054,136.06,122.6,10.951,13.464,12.806,0.6424999999999998,219.2,140.8,-99999.0,13.969,14.293,14.61,151.53,10
2010-10-22 09:43:00,1.2246,141.77,122.63,10.993,13.463,12.829,0.677,213.75,144.69,-99999.0,14.075,14.366,14.833,155.45,10
2010-10-22 09:44:00,1.2563,143.95,122.64,11.036,13.461,12.858,0.7005,212.83,149.08,-99999.0,14.265,14.462,14.945,159.47,10
2010-10-22 09:45:00,1.2954,150.22,122.73,11.092,13.463,12.894,0.7145,215.17,153.72,-99999.0,14.506,14.654,15.208,163.22,10
2010-10-22 09:46:00,1.3362,153.21,122.62,11.125,13.461,12.919,0.7134,223.11,159.15,-99999.0,14.592,14.771,15.334,166.41,10
2010-10-22 09:47:00,1.3594,157.34,122.56,11.172,13.461,12.951,0.7106,228.22,162.14,-99999.0,14.886,15.017,15.597,169.88,10
2010-10-22 09:48:00,1.3854,160.77,122.58,11.217,13.46,12.984,0.7516,220.46,165.69,-99999.0,14.967,15.187,15.634,173.35,10
2010-10-22 09:49:00,1.4155,165.17,122.58,11.188,13.457,13.013,0.7762999999999999,218.33,169.47,-99999.0,15.101,15.351,15.765,176.82,10
2010-10-22 09:50:00,1.4538,169.05,122.62,11.119,13.456,13.041,0.77,226.64,174.49,-99999.0,15.157,15.412,15.628,180.52,10
2010-10-22 09:51:00,1.4756,171.85,122.61,10.98,13.456,13.076,0.7979,221.88,177.01,-99999.0,15.326,15.605,15.686,183.63,10
2010-10-22 09:52:00,1.4912,174.84,122.66,10.986,13.455,13.104,0.8181,219.5,179.53,-99999.0,15.512,15.747,15.912,186.32,10
2010-10-22 09:53:00,1.5142,176.15,122.62,11.055,13.454,13.135,0.8289999999999998,219.48,181.95,-99999.0,15.771,15.937,16.251,188.54,10
2010-10-22 09:54:00,1.5336,179.91,122.63,11.145,13.453,13.166,0.8087999999999999,229.23,185.37,-99999.0,15.909,16.164,16.384,190.73,10
2010-10-22 09:55:00,1.5596,181.36,122.59,11.192,13.451,13.195,0.7934999999999999,234.22,185.83,-99999.0,16.188,16.302,16.533,193.12,10
2010-10-22 09:56:00,1.5667,184.26,122.61,11.286,13.45,13.229,0.8147999999999999,233.02,189.85,-99999.0,16.391,16.472,16.826,194.76,10
2010-10-22 09:57:00,1.5582,184.47,122.67,11.386,13.45,13.26,0.7888,237.86,187.62,-99999.0,16.38,16.673,17.148,195.67,10
2010-10-22 09:58:00,1.5623,184.11,122.66,11.474,13.45,13.294,0.7986999999999999,235.62,188.16,-99999.0,16.428,16.774,17.345,195.89,10
2010-10-22 09:59:00,1.5579,182.05,122.68,11.593,13.446,13.329,0.7893999999999999,235.94,186.23,-99999.0,16.567,17.015,17.504,195.42,10
2010-10-22 10:00:00,1.5495,181.47,122.59,11.721,13.446,13.361,0.7945999999999999,234.94,186.67,-99999.0,16.512,17.11,17.626,194.06,10
2010-10-22 10:01:00,1.5358,181.56,122.56,11.781,13.442,13.401,0.8236,225.57,185.76,-99999.0,16.477,17.086,17.845,193.33,10
2010-10-22 10:02:00,1.5377,181.24,122.6,11.779,13.441,13.438,0.8255,225.65,186.24,-99999.0,16.571,17.191,17.965,193.22,10
2010-10-22 10:03:00,1.5418,180.22,122.58,11.768,13.438,13.474,0.8364,222.88,186.41,-99999.0,16.862,17.391,18.064,193.33,10
2010-10-22 10:04:00,1.5297,178.92,122.53,11.765,13.438,13.514,0.8255,223.86,184.79,-99999.0,16.916,17.395,18.145,192.02,10
2010-10-22 10:05:00,1.4791,173.5,122.55,11.762,13.436,13.545,0.7932,225.64,178.96,-99999.0,16.948,17.482,18.168,186.91,10
2010-10-22 10:06:00,1.3905,160.88,122.57,11.779,13.436,13.588,0.7407,225.72,167.2,-99999.0,16.955,17.603,18.289,176.48,10
2010-10-22 10:07:00,1.2338,142.69,122.49,11.834,13.434,13.624,0.6501,225.34,146.48,-99999.0,16.846,17.642,18.227,159.43,10
2010-10-22 10:08:00,1.0636,120.66,122.4,11.907,13.432,13.67,0.5423999999999999,227.68,123.47,-99999.0,16.886,17.574,17.996,139.77,10
2010-10-22 10:09:00,0.9187,100.91,122.49,11.987,13.429,13.709,0.4546,224.14,101.9,-99999.0,16.865,17.371,17.813,122.14,10
2010-10-22 10:10:00,0.8,83.79099999999998,122.43,12.022,13.427,13.751,0.3812999999999999,225.01,85.77899999999998,-99999.0,16.673,17.222,17.624,107.56,10
2010-10-22 10:11:00,0.7182,70.872,122.43,12.073,13.427,13.793,0.3306999999999999,222.91,73.703,-99999.0,16.576,17.069,17.343,95.651,10
2010-10-22 10:12:00,0.6656999999999998,61.955,122.42,12.029,13.428,13.835,0.2921,217.17,63.442,-99999.0,16.36,16.774,17.037,86.09999999999998,10
2010-10-22 10:13:00,0.6219,54.269,122.33,11.998,13.424,13.881,0.2579,214.57,55.345,-99999.0,16.211,16.617,16.816,78.32599999999998,10
2010-10-22 10:14:00,0.5916,46.925,122.3,11.972,13.424,13.916,0.2248,212.77,47.832,-99999.0,15.876,16.246,16.41,70.913,10
2010-10-22 10:15:00,0.5741,39.602,122.31,11.906,13.425,13.958,0.1917,213.87,41.002,-99999.0,15.719,16.01,16.082,64.137,10
2010-10-22 10:16:00,0.5705,33.676,122.28,11.831,13.423,14.005,0.157,214.62,33.685,-99999.0,15.493,15.582,15.78,57.751,10
2010-10-22 10:17:00,0.5606999999999999,28.662,122.25,11.74,13.423,14.039,0.1361999999999999,213.96,29.142,-99999.0,15.246,15.347,15.509,52.67,10
2010-10-22 10:18:00,0.5612,25.452,122.26,11.71,13.421,14.079,0.1179,212.41,25.036,-99999.0,15.008,15.183,15.303,49.031,10
2010-10-22 10:19:00,0.559,23.759,122.14,11.674,13.421,14.124,0.1072,214.12,22.954,-99999.0,14.861,14.92,15.047,46.892,10
2010-10-22 10:20:00,0.565,22.978,122.12,11.629,13.421,14.157,0.1056,214.79,22.674,-99999.0,14.65,14.719,14.737,46.032,10
2010-10-22 10:21:00,0.5604,24.869,122.17,11.619,13.424,14.195,0.113,214.2,24.194,-99999.0,14.478,14.484,14.536,47.725,10
2010-10-22 10:22:00,0.5675,27.496,122.26,11.612,13.422,14.228,0.1307,213.09,27.859,-99999.0,14.268,14.35,14.345,50.279,10
2010-10-22 10:23:00,0.5702,31.949,122.27,11.576,13.423,14.261,0.1466,214.24,31.402,-99999.0,14.116,14.187,14.149,54.11,10
2010-10-22 10:24:00,0.5808999999999999,35.874,122.26,11.492,13.424,14.296,0.1666,212.99,35.476,-99999.0,13.93,14.001,13.938,57.913,10
2010-10-22 10:25:00,0.5781,42.283,122.29,11.385,13.423,14.326,0.1996,213.95,42.716,-99999.0,13.722,13.803,13.682,63.494,10
2010-10-22 10:26:00,0.5958999999999999,48.583,122.25,11.296,13.424,14.363,0.2296999999999999,213.41,49.025,-99999.0,13.582,13.727,13.577,69.102,10
2010-10-22 10:27:00,0.6298,56.873,122.27,11.203,13.424,14.39,0.268,211.78,56.716,-99999.0,13.5,13.588,13.446,75.709,10
2010-10-22 10:28:00,0.6793,66.987,122.34,11.134,13.425,14.412,0.317,208.1,65.971,-99999.0,13.408,13.526,13.36,83.78799999999998,10
2010-10-22 10:29:00,0.7203,71.901,122.33,11.099,13.425,14.434,0.3397,215.18,73.08499999999998,-99999.0,13.309,13.45,13.259,89.813,10
2010-10-22 10:30:00,0.751,77.86,122.29,11.008,13.427,14.465,0.3543999999999999,220.33,78.09,-99999.0,13.255,13.412,13.218,94.56,10
2010-10-22 10:31:00,0.7882,82.686,122.18,10.969,13.429,14.489,0.3841999999999999,214.24,82.31399999999998,-99999.0,13.362,13.478,13.318,98.557,10
2010-10-22 10:32:00,0.807,84.379,122.17,10.96,13.429,14.507,0.4063999999999999,212.62,86.402,-99999.0,13.266,13.464,13.308,101.28,10
2010-10-22 10:33:00,0.8198999999999999,86.281,122.18,10.885,13.429,14.531,0.4224999999999999,205.04,86.623,-99999.0,13.274,13.346,13.34,102.55,10
2010-10-22 10:34:00,0.8146999999999999,86.325,122.2,10.865,13.431,14.547,0.4132,210.54,87.0,-99999.0,13.216,13.25,13.278,101.47,10
2010-10-22 10:35:00,0.798,82.708,122.2,10.813,13.432,14.571,0.4022999999999999,213.61,85.93,-99999.0,13.054,13.078,13.069,98.834,10
2010-10-22 10:36:00,0.7827,80.73999999999998,122.18,10.728,13.434,14.577,0.3973999999999999,209.51,83.245,-99999.0,12.841,12.889,12.84,96.586,10
2010-10-22 10:37:00,0.7802,79.65099999999998,122.18,10.631,13.434,14.586,0.3804,214.49,81.58499999999998,-99999.0,12.649,12.658,12.538,94.753,10
2010-10-22 10:38:00,0.7772,81.95999999999998,122.15,10.513,13.436,14.599,0.3650999999999999,223.83,81.702,-99999.0,12.402,12.421,12.216,94.92,10
2010-10-22 10:39:00,0.801,85.58799999999998,122.21,10.326,13.437,14.604,0.3856,220.04,84.813,-99999.0,12.146,12.151,11.93,96.475,10
2010-10-22 10:40:00,0.8251,86.006,122.18,10.065,13.441,14.621,0.4183999999999999,213.77,89.39799999999998,-99999.0,11.846,11.856,11.548,98.64,10
2010-10-22 10:41:00,0.8559999999999999,91.7,122.23,9.7832,13.44,14.624,0.4469,209.72,93.716,-99999.0,11.584,11.603,11.209,102.39,10
2010-10-22 10:42:00,0.8858,94.315,122.23,9.603700000000002,13.443,14.638,0.4767,202.24,96.375,-99999.0,11.493,11.451,10.992,106.47,10
2010-10-22 10:43:00,0.8929,96.666,122.26,9.498,13.445,14.641,0.4976999999999999,198.38,98.726,-99999.0,11.493,11.411,11.009,108.94,10
2010-10-22 10:44:00,0.9232,100.98,122.27,9.4571,13.449,14.641,0.4960999999999999,204.99,101.69,-99999.0,11.493,11.401,11.04,111.16,10
2010-10-22 10:45:00,0.9358,103.16,122.31,9.3777,13.447,14.64,0.4963,211.29,104.86,-99999.0,11.537,11.404,11.014,112.96,10
2010-10-22 10:46:00,0.9443,103.24,122.29,9.3084,13.453,14.628,0.5239,202.72,106.2,-99999.0,11.619,11.457,11.089,115.13,10
2010-10-22 10:47:00,0.9831,107.24,122.4,9.2685,13.453,14.617,0.5401,205.53,111.01,-99999.0,11.612,11.506,11.202,119.38,10
2010-10-22 10:48:00,0.9998,110.99,122.49,9.2598,13.455,14.616,0.5652,202.47,114.41,-99999.0,11.769,11.691,11.442,122.48,10
2010-10-22 10:49:00,1.0175,113.11,122.52,9.2292,13.457,14.596,0.5874,197.3,115.89,-99999.0,11.847,11.8,11.57,125.84,10
2010-10-22 10:50:00,1.0569,117.35,122.59,9.2037,13.46,14.596,0.6139,195.7,120.13,-99999.0,12.014,11.936,11.766,130.06,10
2010-10-22 10:51:00,1.1395,124.93,122.61,9.1895,13.462,14.574,0.6246,206.97,129.27,-99999.0,12.231,12.157,11.998,135.26,10
2010-10-22 10:52:00,1.1827,133.21,122.55,9.15,13.463,14.574,0.6666999999999998,205.07,136.69,-99999.0,12.363,12.324,12.118,142.92,10
2010-10-22 10:53:00,1.2393,140.12,122.58,9.1625,13.465,14.558,0.7167,198.96,142.62,-99999.0,12.527,12.481,12.304,151.47,10
2010-10-22 10:54:00,1.3173,151.42,122.59,9.2081,13.466,14.538,0.7498,207.09,155.32,-99999.0,12.684,12.521,12.318,159.9,10
2010-10-22 10:55:00,1.4464,166.85,122.59,9.2822,13.467,14.518,0.79,216.12,170.76,-99999.0,12.68,12.67,12.451,170.98,10
2010-10-22 10:56:00,1.5478,180.99,122.63,9.3508,13.471,14.494,0.8365,222.18,185.86,-99999.0,12.878,12.877,12.702,182.56,10
2010-10-22 10:57:00,1.6192,186.64,122.6,9.3876,13.471,14.48,0.8931,215.6,192.52,-99999.0,12.978,13.043,12.821,190.86,10
2010-10-22 10:58:00,1.6796,194.63,122.65,9.415,13.475,14.456,0.9257,216.73,200.62,-99999.0,13.142,13.224,12.995,197.94,10
2010-10-22 10:59:00,1.7453,203.9,122.71,9.4691,13.475,14.428,0.9312,225.93,210.36,-99999.0,13.236,13.339,13.093,203.44,10
2010-10-22 11:00:00,1.7797,209.86,122.79,9.4968,13.477,14.405,0.9284,231.57,214.97,-99999.0,13.281,13.335,13.108,207.41,10
2010-10-22 11:01:00,1.8109,213.38,122.84,9.5154,13.477,14.386,0.9016,242.65,218.75,-99999.0,13.373,13.467,13.279,211.38,10
2010-10-22 11:02:00,1.8393,218.6,122.85,9.5302,13.478,14.361,0.9257,242.3,224.26,-99999.0,13.554,13.623,13.411,214.54,10
2010-10-22 11:03:00,1.8897,222.05,122.84,9.5338,13.48,14.326,0.958,238.77,228.72,-99999.0,13.607,13.741,13.532,217.81,10
2010-10-22 11:04:00,1.9085,224.3,122.7,9.5604,13.482,14.299,0.9867,232.91,229.8,-99999.0,13.893,14.022,13.94,220.42,10
2010-10-22 11:05:00,1.9208,228.32,122.72,9.5766,13.482,14.277,1.02,230.29,234.9,-99999.0,14.132,14.297,14.164,224.34,10
2010-10-22 11:06:00,1.9758,233.96,122.68,9.6084,13.486,14.24,1.0395,231.59,240.68,-99999.0,14.321,14.394,14.298,229.67,10
2010-10-22 11:07:00,2.0346,241.83,122.77,9.6456,13.484,14.213,1.0783,230.67,248.7,-99999.0,14.324,14.433,14.306,236.41,10
2010-10-22 11:08:00,2.095,249.79,122.83,9.6945,13.487,14.191,1.0985,233.24,256.22,-99999.0,14.411,14.506,14.35,242.72,10
2010-10-22 11:09:00,2.0313,241.79,122.86,9.7309,13.486,14.16,1.0717,231.92,248.57,-99999.0,14.434,14.553,14.395,237.69,10
2010-10-22 11:10:00,1.9868,236.79,122.87,9.7001,13.491,14.131,1.0315,236.69,244.14,-99999.0,14.432,14.499,14.3,232.14,10
2010-10-22 11:11:00,1.9556,232.48,122.9,9.6951,13.49,14.102,1.011,236.39,238.98,-99999.0,14.507,14.64,14.472,229.37,10
2010-10-22 11:12:00,1.9419,228.51,122.96,9.7169,13.491,14.065,0.9826,240.27,236.07,-99999.0,14.635,14.759,14.624,227.01,10
2010-10-22 11:13:00,1.963,233.6,122.92,9.7243,13.49,14.036,0.9839,245.32,241.36,-99999.0,14.523,14.696,14.505,231.0,10
2010-10-22 11:14:00,2.0442,239.63,122.91,9.7011,13.491,14.016,1.0252,241.2,247.23,-99999.0,14.558,14.691,14.47,235.78,10
2010-10-22 11:15:00,2.0089,238.99,122.95,9.6865,13.489,13.982,1.0127,243.89,246.91,-99999.0,14.692,14.775,14.51,236.98,10
2010-10-22 11:16:00,2.0776,247.18,123.01,9.6395,13.492,13.951,1.0676,239.84,256.03,-99999.0,14.711,14.8,14.82,243.78,10
