measured_on,ac_power_metered_kw__3015,ambient_temp_f__3016,module_temp_f__3019,poa_irradiance__3018,relative_humidity__3017,total_energy_kwh__3022,wind_direction__3021,wind_speed_mph__3020,system_id
2012-04-05 08:45:00,2.48,36.008,37.75,131.073,60.281,5374.88,307.035,5.606,1239
2012-04-05 09:00:00,19.14,36.403,39.61,933.655,58.063,5376.14,1.89,7.194,1239
2012-04-05 09:15:00,2.44,37.284,39.03,139.189,53.719,5377.64,33.367,6.288,1239
2012-04-05 09:30:00,4.96,36.13,38.41,252.721,52.031,5378.521,233.573,8.531,1239
2012-04-05 09:45:00,4.44,37.497,40.31,236.49,49.931,5380.121,189.18,4.675,1239
2012-04-05 10:00:00,3.84,37.547,40.29,198.529,50.706,5381.34,298.89,4.05,1239
2012-04-05 10:15:00,3.76,36.697,38.8,189.541,50.119,5382.24,273.983,8.775,1239
2012-04-05 10:30:00,4.84,36.889,40.15,250.889,48.944,5383.38,30.082,9.019,1239
2012-04-05 10:45:00,4.12,37.396,40.35,210.746,48.125,5384.66,272.43,10.5,1239
2012-04-05 11:00:00,5.58,37.254,40.07,283.526,46.106,5385.9,248.895,3.019,1239
2012-04-05 11:15:00,7.44,38.206,43.02,368.785,46.331,5387.521,10.507,10.038,1239
2012-04-05 11:30:00,3.94,38.125,39.95,216.419,45.513,5388.82,294.48,4.575,1239
2012-04-05 11:45:00,4.58,37.497,39.89,231.516,47.556,5389.94,246.195,8.106,1239
2012-04-05 12:00:00,4.68,36.565,39.47,235.006,48.6,5391.101,77.625,4.181,1239
2012-04-05 12:15:00,4.62,36.737,38.9,236.228,47.413,5392.061,206.55,3.787,1239
2012-04-05 12:30:00,3.5,36.322,39.57,191.984,47.013,5393.121,137.047,4.075,1239
2012-04-05 12:45:00,3.74,37.314,40.17,197.482,45.65,5394.18,317.565,5.581,1239
2012-04-05 13:00:00,4.48,37.527,41.38,244.606,44.475,5395.32,142.785,4.075,1239
2012-04-05 13:15:00,5.08,38.013,41.05,264.328,42.4,5396.42,200.678,3.037,1239
2012-04-05 13:30:00,4.36,38.033,40.67,226.629,43.313,5397.641,207.652,3.181,1239
2012-04-05 13:45:00,6.84,38.216,42.52,345.834,42.825,5398.94,261.315,10.638,1239
2012-04-05 14:00:00,7.36,40.079,43.14,360.145,38.481,5400.42,93.105,1.069,1239
2012-04-05 14:15:00,3.42,39.603,42.41,191.461,36.125,5401.76,259.02,11.813,1239
2012-04-05 14:30:00,4.5,38.732,42.0,240.766,38.269,5402.581,115.02,7.944,1239
2012-04-05 14:45:00,2.88,40.008,43.01,158.125,37.144,5403.74,240.908,6.488,1239
2012-04-05 15:00:00,4.46,40.403,43.98,225.145,37.988,5404.98,307.125,6.769,1239
2012-04-05 15:15:00,3.9,39.178,41.97,209.699,40.938,5405.72,93.982,2.544,1239
2012-04-05 15:30:00,2.44,39.269,41.83,149.05,40.363,5406.521,270.833,8.586999999999998,1239
2012-04-05 15:45:00,1.5,38.276,41.4,98.261,41.806,5407.121,287.28,12.394,1239
2012-04-05 16:00:00,1.84,38.641,41.12,108.908,41.225,5407.46,83.51999999999998,5.744,1239
2012-04-05 16:15:00,1.02,37.841,40.75,73.04099999999998,42.475,5407.76,243.585,8.513,1239
2012-04-05 16:30:00,0.52,37.74,40.83,53.668,41.969,5408.0,113.783,4.0,1239
2012-04-05 16:45:00,0.96,38.388,40.61,67.369,43.044,5408.2,226.125,4.019,1239
2012-04-05 17:00:00,0.38,38.347,40.32,48.083,42.406,5408.32,108.922,5.262,1239
2012-04-05 17:15:00,-0.04,38.064,40.23,26.965,41.238,5408.36,304.92,5.581,1239
2012-04-05 17:30:00,-0.22,37.517,39.78,17.104,43.4,5408.34,285.525,3.781,1239
2012-04-05 17:45:00,-0.34,37.558,39.21,10.385,44.944,5408.24,251.055,5.7,1239
2012-04-05 18:00:00,-0.32,36.707,38.67,0.0,48.956,5408.22,246.375,3.806,1239
2012-04-05 18:15:00,0.0,36.687,38.33,1.222,49.05,5408.2,93.735,3.169,1239
2012-04-05 18:30:00,0.0,36.393,37.63,1.571,49.537,5408.2,85.68,3.431,1239
2012-04-05 18:45:00,0.0,35.745,37.66,4.625,49.675,5408.2,118.395,3.631,1239
2012-04-06 06:00:00,1.26,29.042,28.73,137.182,68.075,5408.5,290.205,3.706,1239
2012-04-06 06:15:00,2.02,29.903,30.22,180.291,64.844,5408.94,239.13,1.756,1239
2012-04-06 06:30:00,3.24,30.855,31.46,224.273,61.625,5409.601,276.75,9.006,1239
2012-04-06 06:45:00,4.14,31.604,32.54,269.825,60.631,5410.5,278.46,1.844,1239
2012-04-06 07:00:00,5.82,32.708,33.1,320.003,55.65,5411.74,273.398,8.806,1239
2012-04-06 07:15:00,2.64,31.827,32.92,148.003,56.344,5412.88,123.255,5.425,1239
2012-04-06 07:30:00,3.06,31.25,33.0,168.248,55.85,5413.66,290.768,10.169,1239
2012-04-06 07:45:00,3.64,32.373,35.42,195.039,53.294,5414.68,81.495,1.956,1239
2012-04-06 08:00:00,10.68,32.1,33.72,597.071,50.662,5415.66,266.378,7.081,1239
2012-04-06 08:15:00,12.78,35.239,38.96,607.456,44.881,5417.46,161.685,4.931,1239
2012-04-06 08:30:00,14.28,37.801,39.97,677.007,38.363,5420.36,232.313,2.175,1239
2012-04-06 08:45:00,10.64,38.752,42.57,463.031,37.262,5423.22,243.45,6.45,1239
2012-04-06 09:00:00,14.3,39.086,42.61,697.252,34.919,5425.96,279.855,7.5,1239
2012-04-06 09:15:00,14.22,40.706,44.5,684.773,32.119,5428.9,69.727,4.775,1239
2012-04-06 09:30:00,14.8,42.701,47.38,740.1,31.544,5432.44,36.045,2.694,1239
2012-04-06 09:45:00,15.28,42.762,46.34,739.751,29.894,5435.86,289.688,14.319,1239
2012-04-06 10:00:00,15.8,41.911,46.61,758.426,30.044,5439.76,24.885,9.875,1239
2012-04-06 10:15:00,15.8,43.724,49.97,783.034,28.706,5443.78,266.198,3.2,1239
2012-04-06 10:30:00,17.02,42.934,49.89,814.8859999999999,29.019,5447.88,289.125,12.094,1239
2012-04-06 10:45:00,17.5,45.647,53.88,836.616,28.206,5452.141,51.75,1.294,1239
2012-04-06 11:00:00,17.62,41.446,49.61,828.238,32.125,5456.48,256.86,4.8,1239
2012-04-06 11:15:00,17.66,41.111,51.46,828.1509999999998,32.406,5460.72,261.248,7.275,1239
2012-04-06 11:30:00,17.4,41.456,53.99,837.75,31.281,5465.101,256.972,6.512,1239
2012-04-06 11:45:00,17.74,41.324,51.11,780.2419999999998,31.681,5469.081,329.22,8.525,1239
2012-04-06 12:00:00,17.92,40.251,54.19,858.7809999999998,33.981,5473.48,270.158,5.319,1239
2012-04-06 12:15:00,17.86,41.273,55.4,859.392,32.156,5477.92,319.635,10.237,1239
2012-04-06 12:30:00,11.94,42.802,55.77,545.061,31.313,5482.24,249.458,7.094,1239
2012-04-06 12:45:00,8.24,43.157,51.45,381.787,30.206,5485.581,253.013,2.813,1239
2012-04-06 13:00:00,7.58,44.746,54.11,366.254,28.744,5488.86,269.573,7.269,1239
2012-04-06 13:15:00,19.7,48.32,56.3,991.425,25.669,5492.32,214.11,2.219,1239
2012-04-06 13:30:00,20.5,49.566,55.83,1058.619,25.444,5496.601,294.098,3.581,1239
2012-04-06 13:45:00,17.08,50.315,57.3,852.498,24.531,5500.32,47.385,4.469,1239
2012-04-06 14:00:00,6.0,45.546,48.63,307.437,27.094,5502.081,335.633,10.0,1239
2012-04-06 14:15:00,7.22,45.87,49.03,362.414,27.469,5503.72,327.938,3.044,1239
2012-04-06 14:30:00,4.4,43.987,48.9,234.395,30.044,5505.24,124.2,4.694,1239
2012-04-06 14:45:00,3.84,44.189,47.24,212.579,29.194,5506.26,53.257,8.468999999999998,1239
2012-04-06 15:00:00,3.1,43.4,46.59,162.838,29.444,5507.141,279.54,2.781,1239
2012-04-06 15:15:00,2.84,43.096,46.72,160.307,30.381,5507.88,54.338,2.506,1239
2012-04-06 15:30:00,2.74,42.488,45.68,152.628,30.525,5508.621,130.702,6.112,1239
2012-04-06 15:45:00,2.78,42.448,45.78,156.642,31.719,5509.26,326.7,3.169,1239
2012-04-06 16:00:00,2.34,42.509,46.0,137.094,32.044,5509.88,28.957,2.319,1239
2012-04-06 16:15:00,1.58,42.245,45.28,101.839,33.006,5510.44,156.128,3.019,1239
2012-04-06 16:30:00,1.2,41.314,43.92,84.997,35.938,5510.78,195.683,9.7,1239
2012-04-06 16:45:00,0.52,40.17,43.15,53.843,38.056,5511.0,213.548,2.613,1239
2012-04-06 17:00:00,0.4,39.603,42.08,44.156,40.069,5511.101,27.518,5.512,1239
2012-04-06 17:15:00,0.46,39.613,41.53,58.904,42.35,5511.2,16.65,6.725,1239
2012-04-06 17:30:00,0.1799999999999999,38.894,40.21,31.416,44.263,5511.28,350.37,10.85,1239
2012-04-06 17:45:00,-0.12,37.254,39.2,18.762,45.494,5511.28,2.137,6.025,1239
2012-04-06 18:00:00,-0.2999999999999999,36.717,38.38,7.767,46.3,5511.24,5.58,7.125,1239
2012-04-06 18:15:00,0.0,36.1,37.55,4.538,47.35,5511.16,3.015,6.106,1239
2012-04-06 18:30:00,0.0,35.664,37.01,1.745,45.475,5511.16,7.222,12.425,1239
2012-04-06 18:45:00,0.0,35.502,36.59,2.356,45.181,5511.16,351.518,3.194,1239
2012-04-07 06:00:00,1.26,31.229,30.16,148.352,55.394,5511.521,344.385,3.556,1239
2012-04-07 06:15:00,1.76,31.493,30.75,135.436,54.763,5511.86,11.993,3.631,1239
2012-04-07 06:30:00,3.32,31.584,31.62,242.511,53.431,5512.32,13.14,5.125,1239
2012-04-07 06:45:00,4.28,34.338,35.28,279.075,47.894,5513.28,28.035,5.906,1239
2012-04-07 07:00:00,5.72,35.543,36.25,323.668,44.169,5514.581,17.955,7.081,1239
2012-04-07 07:15:00,7.28,36.879,38.33,383.62,42.244,5516.24,17.347,4.594,1239
2012-04-07 07:30:00,8.779999999999998,38.216,39.55,461.81,39.525,5518.2,3.6,3.363,1239
2012-04-07 07:45:00,7.9,40.21,43.3,464.253,35.906,5520.42,0.203,7.231,1239
2012-04-07 08:00:00,9.3,41.466,46.5,456.486,35.319,5522.94,169.808,4.0,1239
2012-04-07 08:15:00,7.92,40.352,45.0,397.059,35.769,5525.081,0.0,4.175,1239
2012-04-07 08:30:00,8.56,38.772,43.88,431.441,36.35,5527.24,346.005,5.406,1239
2012-04-07 08:45:00,10.18,39.137,43.65,578.484,34.525,5529.26,343.418,6.381,1239
2012-04-07 09:00:00,15.98,40.271,43.83,873.791,34.444,5531.78,89.37,4.419,1239
2012-04-07 09:15:00,14.78,38.368,42.69,725.9629999999999,37.219,5533.521,6.908,10.888,1239
2012-04-07 09:30:00,15.58,43.248,47.54,804.589,31.456,5536.76,60.503,6.106,1239
2012-04-07 09:45:00,18.62,48.361,50.8,1006.434,23.844,5540.8,2.43,3.363,1239
2012-04-07 10:00:00,7.94,46.569,50.29,407.181,25.481,5544.42,9.607,3.7,1239
2012-04-07 10:15:00,6.82,40.403,44.94,359.796,32.744,5546.141,338.355,2.037,1239
2012-04-07 10:30:00,7.8,39.066,43.26,391.997,33.506,5547.92,350.1,5.762,1239
2012-04-07 10:45:00,6.0,38.276,42.09,308.571,35.769,5549.561,18.315,8.455999999999998,1239
2012-04-07 11:00:00,11.96,39.056,44.35,589.741,34.8,5551.74,58.095,3.594,1239
2012-04-07 11:15:00,11.36,40.028,45.83,556.58,33.838,5554.4,13.118,11.662,1239
2012-04-07 11:30:00,7.519999999999999,40.868,45.91,379.518,33.269,5556.96,44.595,7.456,1239
2012-04-07 11:45:00,7.44,40.018,44.04,368.348,36.05,5558.94,36.787,6.112,1239
2012-04-07 12:00:00,7.06,38.246,42.45,358.662,40.906,5560.48,0.0899999999999999,10.113,1239
2012-04-07 12:15:00,6.58,38.084,42.14,336.147,42.106,5562.061,20.317,6.712,1239
2012-04-07 12:30:00,4.8,38.398,41.62,255.426,42.063,5563.581,327.217,9.206,1239
2012-04-07 12:45:00,3.78,36.879,40.03,202.194,45.075,5564.76,305.055,8.669,1239
2012-04-07 13:00:00,6.02,35.948,39.76,312.324,48.419,5565.82,10.53,5.362,1239
2012-04-07 13:15:00,3.764,36.849,40.08,207.605,46.019,5566.94,321.187,5.194,1239
2012-04-07 13:30:00,6.82,37.426,41.34,343.216,47.662,5568.28,46.103,3.663,1239
2012-04-07 13:45:00,5.44,37.77,41.29,281.344,47.106,5569.72,340.088,8.763,1239
2012-04-07 14:00:00,4.0,37.558,40.45,209.263,46.875,5571.041,206.573,5.706,1239
2012-04-07 14:15:00,3.9,37.223,40.58,210.834,48.5,5572.0,14.332,5.462,1239
2012-04-07 14:30:00,3.12,36.484,40.23,168.859,49.488,5572.88,12.915,3.306,1239
2012-04-07 14:45:00,3.7,36.828,39.39,194.69,48.388,5573.641,8.91,7.844,1239
2012-04-07 15:00:00,3.16,36.393,39.26,175.928,48.113,5574.48,12.6,10.219,1239
2012-04-07 15:15:00,2.64,36.585,38.97,144.337,48.944,5575.16,331.313,3.544,1239
2012-04-07 15:30:00,2.7,36.12,38.55,145.559,49.431,5575.8,22.14,6.131,1239
2012-04-07 15:45:00,1.18,36.241,39.18,81.593,48.794,5576.34,306.585,7.288,1239
2012-04-07 16:00:00,0.76,35.512,37.35,55.152,50.65,5576.541,340.943,10.6,1239
2012-04-07 16:15:00,0.56,34.793,36.85,41.015,55.963,5576.7,332.663,5.856,1239
2012-04-07 16:30:00,0.34,34.561,35.94,39.88,57.269,5576.78,17.595,2.444,1239
2012-04-07 16:45:00,0.7199999999999999,34.399,36.14,54.454,56.569,5576.9,333.383,3.887,1239
2012-04-07 17:00:00,1.04,34.672,36.86,72.518,54.656,5577.121,292.14,3.544,1239
2012-04-07 17:15:00,0.16,34.378,35.63,33.597,53.544,5577.26,11.317,5.931,1239
2012-04-07 17:30:00,0.1,33.67,34.54,26.441,56.931,5577.3,349.358,3.188,1239
2012-04-07 17:45:00,-0.1799999999999999,33.072,33.74,18.326,58.606,5577.28,325.71,5.75,1239
2012-04-07 18:00:00,-0.54,32.151,33.03,11.432,60.038,5577.24,350.91,4.494,1239
2012-04-07 18:15:00,-0.28,32.819,32.79,0.0,60.588,5577.16,15.052,3.413,1239
2012-04-07 18:30:00,0.0,31.999,31.97,0.262,62.125,5577.101,0.8319999999999999,3.337,1239
2012-04-07 18:45:00,0.0,32.07,31.7,1.484,64.163,5577.101,347.648,2.919,1239
2012-04-08 06:00:00,0.0,31.088,30.95,11.432,95.606,5577.2,30.06,4.669,1239
2012-04-08 06:15:00,0.0,30.065,30.94,23.038,96.538,5577.22,92.43,1.619,1239
2012-04-08 06:30:00,0.02,30.419,31.05,25.743,96.488,5577.22,150.053,1.394,1239
2012-04-08 06:45:00,0.0,30.581,31.22,32.637,96.388,5577.22,31.005,5.175,1239
2012-04-08 07:00:00,0.0,30.754,31.32,32.288,97.138,5577.22,159.547,4.181,1239
2012-04-08 07:15:00,0.0,31.078,31.52,37.001,96.988,5577.22,160.763,2.906,1239
2012-04-08 07:30:00,0.0,30.915,31.52,31.154,97.588,5577.22,183.758,2.525,1239
2012-04-08 07:45:00,0.0,30.885,31.57,40.491,98.706,5577.22,50.692,6.425,1239
2012-04-08 08:00:00,0.0,31.148,31.67,61.173,99.325,5577.22,169.65,6.7,1239
2012-04-08 08:15:00,0.0,31.331,31.96,77.57899999999998,99.331,5577.22,319.5,4.463,1239
2012-04-08 08:30:00,0.0,31.624,32.05,61.086,99.263,5577.22,92.992,2.431,1239
2012-04-08 08:45:00,0.0,31.928,32.47,86.48,99.313,5577.22,65.475,4.019,1239
2012-04-08 09:00:00,0.0,31.918,33.17,100.617,99.638,5577.22,314.122,7.15,1239
2012-04-08 09:15:00,0.0,32.384,33.72,87.004,99.337,5577.24,324.472,11.281,1239
2012-04-08 09:30:00,0.0,33.183,33.72,89.884,99.35,5577.24,285.615,5.725,1239
2012-04-08 09:45:00,0.0,32.9,33.97,108.297,99.263,5577.24,227.092,4.587,1239
2012-04-08 10:00:00,0.0,32.849,34.39,123.219,98.15,5577.24,83.025,2.787,1239
2012-04-08 10:15:00,0.0,33.447,34.48,137.705,96.8,5577.24,57.982,6.612,1239
2012-04-08 10:30:00,0.0,33.437,34.12,114.58,95.575,5577.24,173.565,5.475,1239
2012-04-08 10:45:00,0.0,33.001,33.7,91.891,95.794,5577.24,0.0,4.181,1239
2012-04-08 11:00:00,0.0,33.335,34.43,187.621,95.375,5577.24,64.058,3.206,1239
2012-04-08 11:15:00,0.0,34.793,34.83,221.218,91.131,5577.24,286.987,5.6,1239
2012-04-08 11:30:00,0.0,34.925,35.18,299.932,91.431,5577.24,47.857,5.506,1239
2012-04-08 11:45:00,0.0,35.978,35.01,310.666,89.41899999999998,5577.24,22.117,8.324999999999998,1239
2012-04-08 12:00:00,0.0,35.624,35.17,348.888,87.85599999999998,5577.24,9.99,2.719,1239
2012-04-08 12:15:00,0.0,36.17,35.16,312.062,86.53799999999998,5577.24,52.403,5.269,1239
2012-04-08 12:30:00,0.0,36.251,35.07,249.929,85.819,5577.24,4.748,6.325,1239
2012-04-08 12:45:00,0.0,36.14,34.81,300.106,86.025,5577.24,16.132,7.594,1239
2012-04-08 13:00:00,0.0,35.431,34.46,219.037,88.23099999999998,5577.24,324.608,6.225,1239
2012-04-08 13:15:00,0.0,35.158,34.13,162.227,90.931,5577.22,44.775,3.6,1239
2012-04-08 13:30:00,0.0,33.67,33.37,118.681,94.488,5577.22,178.335,2.919,1239
2012-04-08 13:45:00,0.0,33.983,33.52,118.158,94.413,5577.24,30.983,3.569,1239
2012-04-08 14:00:00,0.0,33.751,33.26,102.101,95.425,5577.24,7.425,5.519,1239
2012-04-08 14:15:00,0.0,33.568,33.44,153.151,96.375,5577.24,4.793,3.569,1239
2012-04-08 14:30:00,0.0,35.674,34.0,234.657,92.538,5577.26,76.658,1.475,1239
2012-04-08 14:45:00,0.0,35.563,33.97,224.447,91.794,5577.26,182.183,1.475,1239
2012-04-08 15:00:00,0.0,36.555,34.19,207.518,91.144,5577.26,308.588,5.262,1239
2012-04-08 15:15:00,0.02,36.231,33.88,160.481,92.65,5577.26,247.343,3.1,1239
2012-04-08 15:30:00,0.0,35.502,33.91,143.814,92.425,5577.26,47.857,3.169,1239
2012-04-08 15:45:00,0.0,35.492,33.82,121.823,92.544,5577.26,177.818,0.6189999999999999,1239
2012-04-08 16:00:00,0.0,35.371,33.8,93.985,91.962,5577.26,147.015,1.231,1239
2012-04-08 16:15:00,0.0,35.533,33.63,107.773,92.844,5577.26,247.005,0.8499999999999999,1239
2012-04-08 16:30:00,0.0,35.431,33.52,87.17799999999998,92.863,5577.26,170.325,2.4,1239
2012-04-08 16:45:00,0.0,34.804,33.57,63.704,94.188,5577.26,223.605,3.013,1239
2012-04-08 17:00:00,0.0,34.915,33.37,46.076,95.863,5577.26,76.095,3.037,1239
2012-04-08 17:15:00,0.0,34.399,33.15,29.321,96.863,5577.26,261.383,4.163,1239
2012-04-08 17:30:00,0.0,34.297,33.26,18.937,98.113,5577.26,236.43,3.769,1239
2012-04-08 17:45:00,0.0,33.416,33.2,7.591999999999999,99.556,5577.26,274.118,4.494,1239
2012-04-08 18:00:00,0.0,32.941,33.04,9.948,99.363,5577.26,292.253,6.662,1239
2012-04-08 18:15:00,0.0,32.049,32.73,3.491,99.431,5577.26,267.165,8.275,1239
2012-04-08 18:30:00,0.0,31.989,32.5,3.403,99.5,5577.26,296.978,3.506,1239
2012-04-08 18:45:00,0.0,32.1,32.5,0.0,99.613,5577.26,275.693,4.219,1239
2012-04-09 06:00:00,0.0,31.624,32.47,62.919,99.431,5577.38,207.81,7.65,1239
2012-04-09 06:15:00,0.0,32.262,32.68,71.034,99.225,5577.38,204.323,9.637,1239
2012-04-09 06:30:00,0.0,32.141,32.9,89.36,99.394,5577.38,247.793,3.4,1239
2012-04-09 06:45:00,0.0,32.647,33.08,113.533,99.419,5577.38,203.625,5.744,1239
2012-04-09 07:00:00,0.0,32.657,33.32,151.319,98.363,5577.38,101.115,2.737,1239
2012-04-09 07:15:00,0.0,33.659,33.7,219.299,97.194,5577.38,187.403,1.606,1239
2012-04-09 07:30:00,0.0,33.649,33.71,143.988,95.269,5577.38,134.37,2.313,1239
2012-04-09 07:45:00,0.0,34.196,33.79,193.206,95.238,5577.38,124.83,1.431,1239
2012-04-09 08:00:00,0.0,34.601,34.14,222.004,94.706,5577.38,240.525,3.056,1239
2012-04-09 08:15:00,0.02,35.3,34.23,270.785,92.844,5577.38,195.278,3.463,1239
2012-04-09 08:30:00,0.02,36.089,34.72,299.147,90.988,5577.4,182.7,1.819,1239
2012-04-09 08:45:00,0.02,37.132,34.61,234.832,89.625,5577.38,202.478,3.163,1239
2012-04-09 09:00:00,0.02,36.727,34.24,206.47,90.481,5577.38,232.02,2.406,1239
2012-04-09 09:15:00,0.04,35.867,34.59,249.929,91.869,5577.38,174.195,1.531,1239
2012-04-09 09:30:00,0.08,36.95,35.18,321.748,92.594,5577.42,210.172,3.05,1239
2012-04-09 09:45:00,-0.02,38.216,35.12,206.121,88.54399999999998,5577.42,155.835,0.375,1239
2012-04-09 10:00:00,0.04,36.656,34.77,200.973,89.73099999999998,5577.4,80.66299999999998,0.006,1239
2012-04-09 10:15:00,0.26,36.636,35.16,301.939,95.031,5577.42,121.635,0.025,1239
2012-04-09 10:30:00,0.34,38.853,36.19,325.414,86.66299999999998,5577.5,158.13,0.7189999999999999,1239
2012-04-09 10:45:00,0.8,39.937,36.28,355.956,85.387,5577.621,72.765,3.381,1239
2012-04-09 11:00:00,0.7399999999999999,39.167,36.11,309.182,87.825,5577.78,108.968,0.281,1239
2012-04-09 11:15:00,0.52,40.423,35.75,224.185,84.944,5577.98,85.16299999999998,2.663,1239
2012-04-09 11:30:00,0.76,38.6,35.49,281.432,86.80599999999998,5578.16,123.075,0.006,1239
2012-04-09 11:45:00,0.96,39.491,36.13,249.929,86.91299999999998,5578.44,92.767,4.356,1239
2012-04-09 12:00:00,0.98,39.127,35.73,250.278,89.2,5578.7,107.978,2.369,1239
2012-04-09 12:15:00,2.02,38.722,36.06,321.487,89.75,5579.041,79.965,1.563,1239
2012-04-09 12:30:00,3.16,39.36,36.28,300.892,89.33799999999998,5579.8,89.235,0.325,1239
2012-04-09 12:45:00,3.12,39.866,37.09,317.385,91.562,5580.601,109.823,0.0,1239
2012-04-09 13:00:00,3.64,40.595,36.56,298.623,89.756,5581.48,80.73,0.681,1239
2012-04-09 13:15:00,4.64,42.397,36.75,366.516,90.213,5582.4,93.038,1.575,1239
2012-04-09 13:30:00,5.84,45.01,37.63,435.368,78.45,5583.74,92.767,3.006,1239
2012-04-09 13:45:00,6.38,45.212,38.79,426.554,80.525,5585.32,163.035,1.944,1239
2012-04-09 14:00:00,4.86,44.493,38.03,307.088,82.18099999999998,5586.72,177.413,0.162,1239
2012-04-09 14:15:00,6.22,45.445,38.03,374.544,79.83799999999998,5588.24,143.55,0.0,1239
2012-04-09 14:30:00,4.6,45.455,38.59,280.123,76.269,5589.7,202.973,0.0,1239
2012-04-09 14:45:00,3.26,43.663,38.48,206.558,81.113,5590.601,187.538,0.694,1239
2012-04-09 15:00:00,2.98,42.6,39.59,175.491,84.506,5591.541,160.673,0.0,1239
2012-04-09 15:15:00,2.36,41.952,38.53,150.01,83.30599999999998,5592.22,155.273,0.0,1239
2012-04-09 15:30:00,2.64,42.296,38.07,156.205,84.831,5592.92,213.907,0.694,1239
2012-04-09 15:45:00,0.8399999999999999,41.446,37.07,88.313,86.381,5593.38,203.467,0.0,1239
2012-04-09 16:00:00,1.66,41.03,37.81,124.528,86.688,5593.66,159.165,0.012,1239
2012-04-09 16:15:00,1.74,41.132,37.84,140.323,86.5,5594.101,209.16,0.7119999999999999,1239
2012-04-09 16:30:00,1.86,41.729,37.83,132.382,85.019,5594.561,209.79,1.663,1239
2012-04-09 16:45:00,1.38,41.425,38.44,118.158,82.48099999999998,5595.061,162.968,1.606,1239
2012-04-09 17:00:00,0.44,40.565,38.06,62.831,83.60599999999998,5595.32,115.92,1.313,1239
2012-04-09 17:15:00,0.14,40.301,36.91,48.781,87.244,5595.42,203.693,0.0,1239
2012-04-09 17:30:00,-0.16,39.35,36.13,34.383,87.21899999999998,5595.44,206.82,0.0,1239
2012-04-09 17:45:00,-0.2999999999999999,38.853,36.22,22.165,88.144,5595.4,237.128,0.0,1239
2012-04-09 18:00:00,-0.28,38.874,36.85,8.814,91.031,5595.32,339.998,4.125,1239
2012-04-09 18:15:00,-0.2399999999999999,38.621,36.03,5.672,91.025,5595.24,13.522,0.112,1239
2012-04-09 18:30:00,0.0,37.973,34.22,0.3489999999999999,92.631,5595.24,101.903,0.65,1239
2012-04-09 18:45:00,0.0,36.717,33.83,2.094,94.7,5595.24,102.443,0.0,1239
2012-05-01 06:00:00,3.68,38.489,40.02,236.141,80.29999999999998,7378.781,161.888,5.806,1239
2012-05-01 06:15:00,3.08,37.902,40.65,201.671,80.59999999999998,7379.520999999999,189.203,3.831,1239
2012-05-01 06:30:00,4.86,38.823,43.1,288.064,78.29399999999998,7380.560999999999,226.62,2.1,1239
2012-05-01 06:45:00,6.68,41.496,45.9,369.657,73.54999999999998,7381.939999999999,162.652,7.95,1239
2012-05-01 07:00:00,7.58,41.8,48.41,410.672,71.775,7383.680999999999,210.893,2.487,1239
2012-05-01 07:15:00,3.92,43.41,48.98,226.28,69.594,7385.060999999999,135.473,5.938,1239
2012-05-01 07:30:00,8.12,44.807,51.41,433.885,64.844,7386.899999999999,133.538,3.975,1239
2012-05-01 07:45:00,9.52,45.404,53.31,496.629,62.263,7389.0,88.605,9.944,1239
2012-05-01 08:00:00,8.32,47.227,55.63,448.196,60.244,7391.34,144.473,3.487,1239
2012-05-01 08:15:00,8.38,45.9,54.63,453.083,62.694,7393.439999999999,132.705,9.075,1239
2012-05-01 08:30:00,7.46,46.052,52.47,391.212,63.131,7395.399999999999,152.617,8.925,1239
2012-05-01 08:45:00,5.68,44.817,51.63,302.55,67.113,7397.060999999999,28.53,2.056,1239
2012-05-01 09:00:00,5.2,44.777,51.0,286.755,65.588,7398.42,98.798,8.144,1239
2012-05-01 09:15:00,5.3,45.415,51.37,286.493,63.206,7399.680999999999,117.765,8.438,1239
2012-05-01 09:30:00,6.18,46.194,52.58,331.173,61.8,7401.121,104.76,2.85,1239
2012-05-01 09:45:00,7.42,48.533,55.39,385.365,57.35,7402.8,209.408,3.225,1239
2012-05-01 10:00:00,8.199999999999998,47.318,55.78,437.201,60.906,7404.640999999999,165.78,9.469,1239
2012-05-01 10:15:00,6.72,48.098,56.2,360.669,61.975,7406.600999999999,157.973,5.744,1239
2012-05-01 10:30:00,7.2,47.875,55.99,374.195,62.469,7408.281,145.373,5.475,1239
2012-05-01 10:45:00,8.099999999999998,48.857,58.53,432.488,59.306,7410.359999999999,122.31,9.413,1239
2012-05-01 11:00:00,6.1,49.141,56.77,322.185,59.481,7412.0,168.795,6.869,1239
2012-05-01 11:15:00,6.24,49.465,57.82,328.642,59.056,7413.5,109.26,2.506,1239
2012-05-01 11:30:00,5.391,50.963,57.39,282.915,55.963,7414.899999999999,216.203,12.75,1239
2012-05-01 11:45:00,5.66,50.679,55.64,296.092,58.675,7416.180999999999,313.605,7.375,1239
2012-05-01 12:00:00,4.6,50.194,55.54,241.551,60.781,7417.42,182.61,3.244,1239
2012-05-01 12:15:00,4.16,49.91,54.87,232.214,60.181,7418.5,185.58,5.2,1239
2012-05-01 12:30:00,4.22,50.345,54.92,238.759,57.763,7419.560999999999,203.715,16.631,1239
2012-05-01 12:45:00,5.3,49.292,54.4,273.403,57.844,7420.520999999999,180.81,8.063,1239
