measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,power_factor_1000__2693,system_id,ambient_temp_f__2688,module_temp_f__2689,poa_irradiance__2679,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691
2010-09-30 14:00:00,38.0,326.0,284.0,97.0,336.0,344.0,0.0,59.0,-995.0,34,97.639,107.78,313.184,5.125,224.978,1.406
2010-09-30 14:15:00,45.0,391.0,284.0,114.0,405.0,354.0,0.0,60.0,996.0,34,97.71,108.78,341.016,5.288,313.2,1.306
2010-09-30 14:30:00,31.0,272.0,284.0,78.0,282.0,356.0,0.0,60.0,989.0,34,97.791,110.49,311.914,5.606,271.17,1.85
2010-09-30 14:45:00,29.0,252.0,282.0,72.0,261.0,357.0,0.0,59.0,-989.0,34,97.487,108.89,275.195,6.294,253.508,1.944
2010-09-30 15:00:00,58.0,494.0,283.0,143.0,513.0,357.0,0.0,59.0,999.0,34,97.194,107.36,323.73,6.138,302.76,1.506
2010-09-30 15:15:00,17.0,148.0,282.0,45.0,153.0,340.0,0.0,59.0,-973.0,34,97.528,108.71,253.906,6.025,303.165,1.637
2010-09-30 15:30:00,24.0,211.0,282.0,62.0,218.0,348.0,0.0,58.0,-987.0,34,96.92,105.61,264.063,6.525,306.833,1.219
2010-09-30 15:45:00,36.0,306.0,282.0,88.0,315.0,355.0,0.0,59.0,-995.0,34,96.232,102.76,180.566,7.275,225.135,1.344
2010-09-30 16:00:00,29.0,255.0,283.0,74.0,261.0,351.0,0.0,58.0,-994.0,34,95.543,101.32,221.484,7.687999999999999,243.922,1.244
2010-09-30 16:15:00,14.0,120.0,283.0,34.0,122.0,353.0,0.0,58.0,967.0,34,95.088,100.72,195.508,8.606,245.498,1.106
2010-09-30 16:30:00,8.0,67.0,283.0,19.0,70.0,356.0,0.0,59.0,-876.0,34,94.217,98.48,93.75,9.331,254.385,1.175
2010-09-30 16:45:00,4.0,27.0,284.0,7.0,27.0,360.0,0.0,59.0,-645.0,34,92.86,94.35,60.84,10.344,256.995,1.188
2010-09-30 17:00:00,3.0,9.0,284.0,3.0,9.0,332.0,0.0,59.0,0.0,34,91.777,90.0,40.918,11.212,274.343,1.262
2010-09-30 17:15:00,3.0,-3.0,283.0,1.0,4.0,296.0,0.0,58.0,0.0,34,90.775,86.09999999999998,10.742,12.337,257.153,1.031
2010-09-30 17:30:00,0.0,-2.0,283.0,1.0,2.0,326.0,0.0,58.0,0.0,34,89.296,83.25,3.613,13.7,266.4,0.944
2010-09-30 17:45:00,0.0,-3.0,283.0,0.0,0.0,174.0,0.0,58.0,0.0,34,87.95,81.43,0.781,15.481,259.133,0.912
2010-09-30 18:00:00,0.0,-2.0,282.0,1.0,0.0,18.0,0.0,57.0,0.0,34,86.988,80.18,0.4879999999999999,16.338,259.02,1.025
2010-09-30 18:15:00,0.0,-2.0,284.0,1.0,0.0,7.0,0.0,56.0,0.0,34,85.965,78.09,0.0,17.788,237.443,0.988
2010-09-30 18:30:00,0.0,-3.0,285.0,0.0,0.0,11.0,0.0,55.0,0.0,34,84.558,76.0,0.391,18.719,240.12,0.9
2010-09-30 18:45:00,0.0,-3.0,286.0,0.0,0.0,7.0,0.0,55.0,0.0,34,84.183,75.31999999999998,0.2929999999999999,18.806,285.435,1.637
2010-09-04 06:00:00,9.0,71.0,287.0,22.0,75.0,336.0,0.0,58.0,898.0,34,74.271,63.39,30.176,21.575,249.435,0.5939999999999999
2010-09-04 06:15:00,15.0,133.0,287.0,38.0,141.0,364.0,0.0,59.0,960.0,34,77.248,65.05,162.5,20.6,180.923,0.325
2010-09-04 06:30:00,24.0,216.0,286.0,57.0,224.0,385.0,0.0,60.0,993.0,34,78.949,69.59,226.855,16.594,275.085,2.087
2010-09-04 06:45:00,33.0,290.0,286.0,77.0,302.0,385.0,0.0,60.0,995.0,34,78.068,78.29999999999998,296.484,14.438,273.803,1.563
2010-09-04 07:00:00,42.0,367.0,284.0,99.0,383.0,381.0,0.0,59.0,996.0,34,78.402,85.48999999999998,366.797,14.7,264.803,1.175
2010-09-04 07:15:00,51.0,444.0,286.0,122.0,464.0,376.0,0.0,59.0,999.0,34,80.062,93.78,439.648,12.8,346.725,0.881
2010-09-04 07:30:00,61.0,522.0,284.0,149.0,546.0,364.0,0.0,58.0,999.0,34,81.875,100.43,514.746,10.556,309.42,1.856
2010-09-04 07:45:00,68.0,587.0,286.0,169.0,614.0,358.0,0.0,56.0,997.0,34,83.403,107.58,592.383,9.669,243.18,1.45
2010-09-04 08:00:00,76.0,648.0,284.0,191.0,680.0,350.0,0.0,61.0,-999.0,34,84.983,113.92,664.453,9.156,161.415,1.65
2010-09-04 08:15:00,81.0,702.0,288.0,211.0,734.0,343.0,0.0,61.0,999.0,34,86.411,117.01,733.105,9.425,75.87,1.194
2010-09-04 08:30:00,86.0,746.0,287.0,225.0,781.0,343.0,0.0,57.0,999.0,34,87.696,118.38,795.996,9.7,159.008,1.138
2010-09-04 08:45:00,92.0,796.0,286.0,250.0,834.0,330.0,0.0,61.0,998.0,34,88.851,116.14,857.422,8.931,128.318,1.756
2010-09-04 09:00:00,97.0,838.0,286.0,262.0,878.0,332.0,0.0,61.0,-999.0,34,89.884,116.78,916.211,8.319,124.763,1.825
2010-09-04 09:15:00,101.0,873.0,286.0,284.0,912.0,317.0,0.0,60.0,1000.0,34,90.704,113.29,970.215,8.256,151.875,1.681
2010-09-04 09:30:00,104.0,901.0,287.0,293.0,943.0,318.0,0.0,58.0,999.0,34,91.483,112.63,1018.75,8.269,150.66,1.637
2010-09-04 09:45:00,105.0,912.0,288.0,288.0,957.0,328.0,0.0,59.0,999.0,34,92.8,120.21,1063.867,8.131,151.043,1.613
2010-09-04 10:00:00,110.0,942.0,286.0,307.0,985.0,317.0,0.0,60.0,1000.0,34,94.227,123.33,1104.102,6.894,129.78,1.775
2010-09-04 10:15:00,111.0,957.0,287.0,312.0,1003.0,318.0,0.0,58.0,998.0,34,95.23,123.16,1137.5,6.625,129.33,1.863
2010-09-04 10:30:00,114.0,977.0,285.0,319.0,1023.0,317.0,0.0,62.0,999.0,34,96.404,126.42,1166.797,6.075,150.48,2.169
2010-09-04 10:45:00,115.0,989.0,286.0,323.0,1036.0,317.0,0.0,59.0,999.0,34,97.416,123.39,1188.77,6.144,159.165,2.869
2010-09-04 11:00:00,113.0,982.0,288.0,318.0,1028.0,319.0,0.0,59.0,-999.0,34,98.551,126.75,1206.738,5.875,131.827,2.931
2010-09-04 11:15:00,114.0,988.0,287.0,321.0,1034.0,318.0,0.0,62.0,-999.0,34,99.735,126.43,1217.285,5.45,118.935,2.525
2010-09-04 11:30:00,111.0,954.0,286.0,305.0,1000.0,324.0,0.0,61.0,-999.0,34,100.616,125.69,1224.219,5.4,167.175,2.094
2010-09-04 11:45:00,112.0,963.0,286.0,312.0,1009.0,320.0,0.0,60.0,1000.0,34,102.469,132.11,1226.855,4.606,133.718,2.369
2010-09-04 12:00:00,113.0,970.0,286.0,315.0,1017.0,318.0,0.0,60.0,999.0,34,103.957,132.32,1227.051,4.431,184.32,2.531
2010-09-04 12:15:00,111.0,957.0,286.0,312.0,1003.0,318.0,0.0,61.0,-999.0,34,105.02,137.19,1223.145,2.688,185.67,2.506
2010-09-04 12:30:00,119.0,1016.0,285.0,332.0,1066.0,317.0,0.0,60.0,999.0,34,106.043,139.22,1215.723,1.794,226.958,6.875
2010-09-04 12:45:00,118.0,1012.0,286.0,330.0,1062.0,318.0,0.0,60.0,998.0,34,105.932,133.9,1197.07,1.525,229.86,8.144
2010-09-04 13:00:00,116.0,997.0,285.0,318.0,1046.0,325.0,0.0,61.0,999.0,34,105.598,131.95,1175.684,1.438,225.405,8.461999999999998
2010-09-04 13:15:00,113.0,977.0,286.0,318.0,1023.0,318.0,0.0,60.0,1000.0,34,105.8,130.6,1146.094,1.338,222.255,7.461999999999998
2010-09-04 13:30:00,110.0,943.0,286.0,307.0,986.0,318.0,0.0,61.0,999.0,34,106.053,134.36,1113.77,1.369,217.778,5.794
2010-09-04 13:45:00,106.0,916.0,286.0,298.0,959.0,318.0,0.0,61.0,999.0,34,106.185,133.53,1073.438,1.338,208.013,5.775
2010-09-04 14:00:00,104.0,891.0,286.0,291.0,934.0,317.0,0.0,60.0,-999.0,34,106.792,131.17,1029.004,1.469,217.058,7.569
2010-09-04 14:15:00,98.0,843.0,285.0,276.0,885.0,316.0,0.0,59.0,999.0,34,106.468,126.71,979.102,1.375,233.213,8.519
2010-09-04 14:30:00,94.0,807.0,285.0,257.0,846.0,324.0,0.0,60.0,999.0,34,106.165,124.49,925.391,1.675,217.89,8.513
2010-09-04 14:45:00,88.0,760.0,284.0,238.0,796.0,329.0,0.0,61.0,999.0,34,106.144,123.2,868.359,1.656,224.685,7.625
2010-09-04 15:00:00,82.0,704.0,285.0,224.0,738.0,324.0,0.0,61.0,999.0,34,106.104,123.54,808.105,1.613,261.157,6.781
2010-09-04 15:15:00,76.0,654.0,285.0,200.0,684.0,338.0,0.0,60.0,999.0,34,105.537,120.86,743.75,1.8,216.0,7.694
2010-09-04 15:30:00,68.0,589.0,285.0,182.0,615.0,334.0,0.0,58.0,-999.0,34,105.243,118.51,675.684,1.925,216.765,7.244
2010-09-04 15:45:00,60.0,522.0,285.0,157.0,546.0,344.0,0.0,60.0,-999.0,34,104.99,116.33,606.445,1.975,226.755,7.836999999999998
2010-09-04 16:00:00,52.0,453.0,285.0,139.0,472.0,336.0,0.0,59.0,999.0,34,104.656,115.11,536.035,1.919,233.258,8.125
2010-09-04 16:15:00,43.0,379.0,286.0,110.0,398.0,358.0,0.0,60.0,996.0,34,104.413,112.69,463.086,2.231,216.585,7.163
2010-09-04 16:30:00,35.0,305.0,286.0,88.0,318.0,355.0,0.0,60.0,995.0,34,106.154,110.4,389.844,1.631,229.635,7.425
2010-09-04 16:45:00,26.0,225.0,286.0,67.0,236.0,348.0,0.0,60.0,-982.0,34,106.488,107.6,317.48,1.694,229.77,7.25
2010-09-04 17:00:00,17.0,145.0,285.0,45.0,153.0,337.0,0.0,59.0,-972.0,34,106.084,104.99,246.875,1.837,222.233,7.275
2010-09-04 17:15:00,9.0,81.0,286.0,25.0,87.0,339.0,0.0,59.0,908.0,34,105.0,102.81,182.324,2.019,225.81,7.437999999999999
2010-09-04 17:30:00,5.0,36.0,283.0,12.0,41.0,334.0,0.0,58.0,-729.0,34,103.846,100.86,111.426,2.281,222.12,6.544
2010-09-04 17:45:00,3.0,8.0,285.0,3.0,12.0,333.0,0.0,59.0,0.0,34,102.327,98.47,45.801,2.856,242.573,5.331
2010-09-04 18:00:00,0.0,-3.0,285.0,-2.0,-5.0,361.0,0.0,58.0,0.0,34,98.956,95.88,10.742,4.019,238.163,5.581
2010-09-04 18:15:00,3.0,-7.0,285.0,-1.0,-5.0,295.0,0.0,59.0,192.0,34,96.384,93.89,4.102,4.931,222.188,4.988
2010-09-04 18:30:00,0.0,-3.0,285.0,-2.0,-2.0,134.0,0.0,59.0,0.0,34,94.804,91.75,1.172,5.394,219.263,4.094
2010-09-04 18:45:00,0.0,-3.0,287.0,-1.0,-2.0,7.0,0.0,59.0,0.0,34,93.559,89.68,0.684,6.094,212.513,3.444
2010-09-05 06:00:00,8.0,64.0,285.0,22.0,70.0,312.0,0.0,58.0,-872.0,34,79.647,75.08,25.586,13.669,231.863,2.619
2010-09-05 06:15:00,14.0,126.0,284.0,38.0,132.0,335.0,0.0,58.0,968.0,34,80.63899999999998,74.33,163.672,13.994,312.75,1.95
2010-09-05 06:30:00,24.0,213.0,285.0,57.0,221.0,383.0,0.0,59.0,987.0,34,80.70999999999998,77.7,227.93,15.088,71.438,1.044
2010-09-05 06:45:00,33.0,291.0,287.0,78.0,303.0,381.0,0.0,59.0,990.0,34,78.766,82.73999999999998,299.121,16.219,264.69,1.45
2010-09-05 07:00:00,43.0,369.0,285.0,100.0,387.0,383.0,0.0,60.0,-996.0,34,79.961,88.58,370.898,16.656,132.3,1.131
2010-09-05 07:15:00,52.0,446.0,286.0,123.0,469.0,377.0,0.0,59.0,999.0,34,81.348,93.75,444.531,14.625,287.1,2.606
2010-09-05 07:30:00,61.0,525.0,285.0,150.0,549.0,362.0,0.0,60.0,1000.0,34,83.333,100.11,518.848,13.619,278.168,2.131
2010-09-05 07:45:00,68.0,585.0,285.0,173.0,611.0,349.0,0.0,57.0,-999.0,34,85.793,105.05,594.629,11.869,173.025,1.2
2010-09-05 08:00:00,75.0,650.0,286.0,194.0,680.0,346.0,0.0,61.0,999.0,34,87.474,113.88,665.918,11.381,237.398,1.869
2010-09-05 08:15:00,83.0,720.0,287.0,217.0,754.0,344.0,0.0,59.0,999.0,34,89.56999999999998,114.43,736.23,9.506,185.963,5.612
2010-09-05 08:30:00,90.0,776.0,286.0,234.0,812.0,343.0,0.0,60.0,-999.0,34,91.22,114.45,801.9529999999999,9.0,168.998,6.138
2010-09-05 08:45:00,96.0,826.0,286.0,249.0,866.0,344.0,0.0,59.0,-999.0,34,92.567,117.59,862.988,8.481,170.82,5.756
2010-09-05 09:00:00,100.0,865.0,287.0,268.0,907.0,334.0,0.0,61.0,999.0,34,93.934,115.88,917.969,8.131,168.548,6.181
2010-09-05 09:15:00,104.0,903.0,288.0,278.0,946.0,336.0,0.0,60.0,999.0,34,94.966,118.35,967.871,7.719,168.818,5.6
2010-09-05 09:30:00,108.0,939.0,287.0,292.0,984.0,333.0,0.0,58.0,999.0,34,95.635,122.68,1017.188,7.25,187.043,5.938
2010-09-05 09:45:00,114.0,980.0,286.0,305.0,1027.0,333.0,0.0,62.0,999.0,34,96.08,122.61,1065.137,6.456,195.773,7.806
2010-09-05 10:00:00,116.0,1001.0,286.0,324.0,1050.0,321.0,0.0,59.0,999.0,34,96.617,121.76,1103.613,6.094,224.91,8.537
2010-09-05 10:15:00,119.0,1027.0,286.0,327.0,1078.0,326.0,0.0,59.0,999.0,34,97.103,122.45,1138.477,5.925,226.62,8.669
2010-09-05 10:30:00,121.0,1046.0,287.0,339.0,1097.0,320.0,0.0,60.0,1000.0,34,97.639,121.9,1165.039,5.781,232.065,9.919
2010-09-05 10:45:00,122.0,1058.0,287.0,334.0,1111.0,328.0,0.0,59.0,-999.0,34,97.953,121.57,1186.914,5.688,232.56,10.713
2010-09-05 11:00:00,124.0,1069.0,287.0,344.0,1120.0,322.0,0.0,62.0,999.0,34,98.551,123.54,1203.809,5.444,234.81,9.394
2010-09-05 11:15:00,125.0,1074.0,286.0,347.0,1127.0,321.0,0.0,62.0,1000.0,34,98.925,125.28,1219.141,5.112,242.888,9.469
2010-09-05 11:30:00,126.0,1084.0,286.0,350.0,1138.0,321.0,0.0,60.0,-999.0,34,98.996,122.45,1226.465,4.906,236.565,11.581
2010-09-05 11:45:00,126.0,1086.0,287.0,352.0,1139.0,319.0,0.0,60.0,1000.0,34,99.28,122.19,1230.176,4.75,233.527,10.644
2010-09-05 12:00:00,125.0,1074.0,287.0,348.0,1130.0,320.0,0.0,61.0,-999.0,34,99.857,123.5,1229.199,4.425,237.443,10.681
2010-09-05 12:15:00,124.0,1065.0,286.0,346.0,1116.0,318.0,0.0,60.0,-1000.0,34,100.586,125.96,1220.996,4.156,235.935,9.575
2010-09-05 12:30:00,122.0,1051.0,286.0,333.0,1104.0,327.0,0.0,59.0,999.0,34,101.092,126.87,1211.23,3.863,249.84,9.475
2010-09-05 12:45:00,120.0,1034.0,286.0,336.0,1082.0,318.0,0.0,60.0,999.0,34,101.588,127.21,1198.242,3.369,244.373,9.125
2010-09-05 13:00:00,117.0,1005.0,286.0,315.0,1054.0,330.0,0.0,60.0,999.0,34,102.054,127.63,1175.391,3.113,246.623,8.788
2010-09-05 13:15:00,116.0,995.0,285.0,321.0,1042.0,320.0,0.0,59.0,1000.0,34,102.55,128.26,1148.828,2.969,252.518,7.849999999999999
2010-09-05 13:30:00,113.0,972.0,285.0,317.0,1016.0,316.0,0.0,61.0,999.0,34,102.965,127.76,1117.773,2.731,248.715,8.263
2010-09-05 13:45:00,110.0,947.0,285.0,304.0,992.0,322.0,0.0,61.0,999.0,34,102.682,124.75,1082.324,2.369,249.323,9.987
2010-09-05 14:00:00,106.0,914.0,285.0,286.0,959.0,332.0,0.0,59.0,999.0,34,102.489,121.46,1037.695,2.156,235.98,10.975
2010-09-05 14:15:00,102.0,876.0,284.0,276.0,918.0,328.0,0.0,61.0,999.0,34,102.216,119.73,984.277,2.119,238.613,10.737
2010-09-05 14:30:00,97.0,834.0,284.0,258.0,874.0,335.0,0.0,59.0,998.0,34,102.347,119.76,941.406,1.913,235.598,9.594
2010-09-05 14:45:00,90.0,783.0,286.0,241.0,819.0,335.0,0.0,61.0,999.0,34,102.327,118.61,881.6409999999998,1.881,222.683,9.137
2010-09-05 15:00:00,85.0,733.0,286.0,225.0,768.0,337.0,0.0,60.0,999.0,34,101.912,116.23,818.164,2.031,222.12,9.438
2010-09-05 15:15:00,77.0,669.0,287.0,207.0,698.0,333.0,0.0,59.0,999.0,34,101.709,115.18,755.176,1.919,214.38,8.313
2010-09-05 15:30:00,69.0,600.0,287.0,185.0,626.0,334.0,0.0,58.0,999.0,34,101.669,113.37,682.813,1.75,209.858,8.968999999999998
2010-09-05 15:45:00,61.0,533.0,287.0,157.0,557.0,350.0,0.0,60.0,999.0,34,101.375,112.33,608.496,1.781,216.743,7.238
2010-09-05 16:00:00,53.0,460.0,286.0,136.0,481.0,350.0,0.0,60.0,999.0,34,101.244,110.78,538.281,1.294,221.535,8.919
2010-09-05 16:15:00,44.0,382.0,285.0,108.0,399.0,364.0,0.0,60.0,-996.0,34,101.446,108.87,463.281,1.156,221.4,8.387
2010-09-05 16:30:00,35.0,307.0,285.0,88.0,321.0,357.0,0.0,59.0,995.0,34,102.833,106.18,392.188,0.95,219.105,8.156
2010-09-05 16:45:00,26.0,228.0,286.0,66.0,237.0,357.0,0.0,59.0,993.0,34,103.481,103.84,320.801,0.4939999999999999,221.018,8.919
2010-09-05 17:00:00,17.0,143.0,285.0,43.0,149.0,343.0,0.0,59.0,-963.0,34,103.279,102.26,250.488,0.319,227.768,8.056
2010-09-05 17:15:00,10.0,81.0,284.0,23.0,85.0,357.0,0.0,60.0,908.0,34,102.408,100.59,184.277,0.281,231.705,9.669
2010-09-05 17:30:00,5.0,36.0,285.0,11.0,39.0,343.0,0.0,59.0,710.0,34,101.203,98.66,111.035,0.2939999999999999,224.28,8.444
2010-09-05 17:45:00,3.0,6.0,286.0,3.0,9.0,306.0,0.0,59.0,199.0,34,99.583,96.59,43.555,0.388,218.363,7.238
2010-09-05 18:00:00,0.0,-3.0,284.0,-1.0,-3.0,359.0,0.0,59.0,0.0,34,96.11,94.41,9.961,0.388,225.023,7.3
2010-09-05 18:15:00,2.0,-9.0,285.0,-2.0,-5.0,293.0,0.0,59.0,0.0,34,93.934,92.13,3.613,0.4749999999999999,224.033,5.881
2010-09-05 18:30:00,0.0,-3.0,284.0,-2.0,-2.0,103.0,0.0,59.0,0.0,34,92.921,90.79,0.879,0.5809999999999998,225.585,6.794
2010-09-05 18:45:00,0.0,-2.0,285.0,-1.0,-2.0,5.0,0.0,59.0,0.0,34,92.253,89.54,0.5859999999999999,0.8379999999999999,218.925,5.219
2010-09-06 06:00:00,9.0,71.0,286.0,21.0,76.0,361.0,0.0,58.0,-883.0,34,73.12699999999998,63.44,25.293,10.856,293.288,1.687
2010-09-06 06:15:00,15.0,133.0,285.0,37.0,140.0,374.0,0.0,58.0,951.0,34,75.081,65.54,154.688,10.625,304.268,2.081
2010-09-06 06:30:00,24.0,211.0,285.0,54.0,220.0,397.0,0.0,60.0,987.0,34,74.534,70.64,222.363,11.9,217.305,0.981
2010-09-06 06:45:00,34.0,295.0,284.0,79.0,307.0,384.0,0.0,59.0,995.0,34,73.775,76.76,294.141,14.063,143.258,0.638
2010-09-06 07:00:00,43.0,372.0,284.0,102.0,387.0,375.0,0.0,60.0,996.0,34,75.34399999999998,83.15,366.504,11.906,152.28,0.781
2010-09-06 07:15:00,52.0,452.0,283.0,124.0,471.0,376.0,0.0,60.0,996.0,34,76.85299999999998,88.69,439.941,12.319,147.623,0.8559999999999999
2010-09-06 07:30:00,60.0,519.0,283.0,143.0,545.0,378.0,0.0,57.0,999.0,34,78.635,95.44,512.207,9.856000000000002,151.988,1.138
2010-09-06 07:45:00,69.0,595.0,284.0,171.0,622.0,359.0,0.0,60.0,999.0,34,79.941,96.3,588.965,10.962,180.788,1.906
2010-09-06 08:00:00,77.0,658.0,284.0,190.0,692.0,361.0,0.0,58.0,999.0,34,81.23699999999998,99.39,657.91,9.962,181.395,2.713
2010-09-06 08:15:00,83.0,714.0,286.0,211.0,747.0,350.0,0.0,60.0,-999.0,34,82.168,105.86,726.9529999999999,8.699999999999998,197.505,1.8
2010-09-06 08:30:00,88.0,766.0,286.0,229.0,801.0,345.0,0.0,57.0,-999.0,34,82.92799999999998,115.82,791.504,8.3,235.868,3.281
2010-09-06 08:45:00,93.0,808.0,286.0,244.0,847.0,343.0,0.0,59.0,-999.0,34,83.819,121.74,851.6599999999999,8.063,247.05,2.913
2010-09-06 09:00:00,98.0,846.0,286.0,265.0,887.0,331.0,0.0,59.0,-999.0,34,84.89199999999998,126.77,908.301,7.780999999999999,217.8,2.537
2010-09-06 09:15:00,103.0,885.0,286.0,279.0,927.0,328.0,0.0,58.0,998.0,34,85.87399999999998,130.36,964.0630000000002,7.038,208.013,2.25
2010-09-06 09:30:00,106.0,918.0,286.0,295.0,959.0,322.0,0.0,58.0,-1000.0,34,86.85599999999998,132.3,1012.598,6.65,226.665,2.319
2010-09-06 09:45:00,111.0,957.0,286.0,312.0,1003.0,318.0,0.0,62.0,-999.0,34,87.97,117.28,1054.98,6.281,94.523,3.375
2010-09-06 10:00:00,114.0,980.0,286.0,319.0,1027.0,318.0,0.0,58.0,-999.0,34,88.911,115.58,1093.359,5.931,160.538,3.469
2010-09-06 10:15:00,117.0,1004.0,285.0,324.0,1054.0,322.0,0.0,62.0,-999.0,34,89.58,120.57,1129.785,5.531,171.202,3.975
2010-09-06 10:30:00,121.0,1035.0,285.0,336.0,1085.0,320.0,0.0,59.0,-999.0,34,89.72199999999998,115.8,1158.301,5.438,107.528,4.8
2010-09-06 10:45:00,123.0,1057.0,286.0,336.0,1108.0,325.0,0.0,59.0,-1000.0,34,90.116,112.99,1180.273,5.362,114.885,4.337
2010-09-06 11:00:00,123.0,1061.0,286.0,346.0,1113.0,318.0,0.0,61.0,-1000.0,34,90.906,116.3,1199.023,5.131,100.598,4.006
2010-09-06 11:15:00,123.0,1055.0,286.0,344.0,1107.0,317.0,0.0,61.0,-1000.0,34,91.018,112.23,1210.547,5.325,109.845,3.456
2010-09-06 11:30:00,122.0,1040.0,285.0,341.0,1093.0,317.0,0.0,59.0,-999.0,34,91.595,114.1,1215.527,5.162,134.46,2.737
2010-09-06 11:45:00,121.0,1035.0,285.0,338.0,1084.0,317.0,0.0,59.0,-1000.0,34,92.465,111.9,1217.676,5.206,139.253,2.763
2010-09-06 12:00:00,121.0,1032.0,285.0,338.0,1084.0,316.0,0.0,61.0,-998.0,34,92.8,116.21,1214.941,4.263,123.233,3.181
2010-09-06 12:15:00,119.0,1026.0,286.0,334.0,1076.0,318.0,0.0,59.0,-999.0,34,93.599,118.85,1209.473,3.769,101.205,3.413
2010-09-06 12:30:00,120.0,1030.0,285.0,336.0,1078.0,317.0,0.0,62.0,-999.0,34,94.106,113.32,1195.02,4.306,123.93,3.475
2010-09-06 12:45:00,118.0,1011.0,285.0,329.0,1059.0,318.0,0.0,60.0,1000.0,34,94.268,116.0,1177.93,3.337,93.262,3.894
2010-09-06 13:00:00,116.0,989.0,284.0,324.0,1035.0,316.0,0.0,59.0,999.0,34,94.531,114.48,1156.055,3.913,119.925,2.737
2010-09-06 13:15:00,112.0,959.0,285.0,314.0,1005.0,317.0,0.0,61.0,-1000.0,34,94.389,111.91,1126.367,3.8,132.75,2.463
2010-09-06 13:30:00,108.0,926.0,284.0,304.0,972.0,316.0,0.0,59.0,999.0,34,94.906,114.64,1091.895,3.581,124.02,2.206
2010-09-06 13:45:00,103.0,891.0,286.0,285.0,932.0,324.0,0.0,60.0,999.0,34,95.675,117.5,1053.223,3.156,126.068,1.987
2010-09-06 14:00:00,100.0,861.0,285.0,280.0,900.0,317.0,0.0,61.0,-1000.0,34,96.637,121.11,1010.059,2.594,97.11,2.394
2010-09-06 14:15:00,97.0,833.0,286.0,273.0,873.0,316.0,0.0,61.0,999.0,34,97.012,117.69,961.719,2.613,97.965,2.869
2010-09-06 14:30:00,91.0,784.0,285.0,247.0,822.0,329.0,0.0,61.0,999.0,34,97.012,114.89,908.594,2.644,101.813,1.919
2010-09-06 14:45:00,86.0,742.0,285.0,234.0,776.0,328.0,0.0,61.0,999.0,34,97.133,114.77,850.586,2.763,99.99,2.956
2010-09-06 15:00:00,80.0,685.0,284.0,219.0,716.0,322.0,0.0,59.0,999.0,34,96.92,110.96,788.1839999999999,3.244,137.633,2.95
2010-09-06 15:15:00,74.0,630.0,285.0,193.0,660.0,337.0,0.0,58.0,999.0,34,97.761,113.48,722.852,2.813,149.558,1.906
2010-09-06 15:30:00,66.0,565.0,286.0,169.0,591.0,346.0,0.0,61.0,997.0,34,97.781,107.61,654.492,3.619,176.85,2.537
2010-09-06 15:45:00,58.0,500.0,285.0,154.0,519.0,332.0,0.0,61.0,999.0,34,97.67,107.33,584.668,3.506,171.495,1.506
2010-09-06 16:00:00,49.0,425.0,286.0,133.0,442.0,328.0,0.0,60.0,-996.0,34,96.748,105.28,512.891,3.463,227.498,1.819
2010-09-06 16:15:00,41.0,359.0,285.0,107.0,373.0,344.0,0.0,60.0,996.0,34,97.255,105.82,439.16,3.887,205.223,1.194
2010-09-06 16:30:00,33.0,284.0,285.0,83.0,295.0,350.0,0.0,60.0,-995.0,34,98.875,101.79,365.723,3.756,153.788,1.388
2010-09-06 16:45:00,23.0,205.0,285.0,61.0,214.0,346.0,0.0,59.0,-986.0,34,99.978,101.48,292.871,3.069,278.258,2.281
2010-09-06 17:00:00,15.0,129.0,285.0,39.0,136.0,343.0,0.0,59.0,969.0,34,100.515,99.88,223.145,3.475,76.59,0.638
2010-09-06 17:15:00,9.0,72.0,286.0,22.0,78.0,344.0,0.0,58.0,-899.0,34,99.138,96.46,159.766,4.194,116.033,1.388
2010-09-06 17:30:00,5.0,33.0,286.0,10.0,37.0,342.0,0.0,58.0,-714.0,34,97.751,93.37,91.699,3.95,73.665,0.538
2010-09-06 17:45:00,3.0,8.0,283.0,3.0,10.0,340.0,0.0,58.0,0.0,34,95.635,89.15,35.84,4.556,73.733,0.125
2010-09-06 18:00:00,0.0,-2.0,285.0,-1.0,-3.0,368.0,0.0,58.0,0.0,34,91.716,83.89,10.547,6.319,73.55299999999998,0.2999999999999999
2010-09-06 18:15:00,1.0,-3.0,285.0,-1.0,-5.0,307.0,0.0,58.0,0.0,34,89.063,81.04,3.027,7.163,65.227,0.438
2010-09-06 18:30:00,0.0,-2.0,285.0,-1.0,-2.0,90.0,0.0,59.0,0.0,34,86.37999999999998,76.12,0.5859999999999999,8.349999999999998,64.957,0.656
2010-09-06 18:45:00,0.0,-2.0,285.0,-2.0,-2.0,5.0,0.0,58.0,0.0,34,83.626,72.40999999999998,0.2929999999999999,9.644,64.957,0.063
2010-09-07 06:00:00,4.0,20.0,285.0,7.0,22.0,307.0,0.0,56.0,-499.0,34,73.046,69.65,21.289,19.175,323.82,1.925
2010-09-07 06:15:00,10.0,87.0,284.0,25.0,93.0,366.0,0.0,59.0,915.0,34,73.63299999999998,71.46,49.707,18.2,316.102,2.031
