system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1430,2010-08-20 17:00:00,206.728333,656.4623832499999,26.14573275,-0.9659258262890684,-0.2588190451025206,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.6211228950373485,0.6119200341913063,203.66534482691245,0.009202860846042271,3.062988173087547,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 18:00:00,83.27333300000001,234.52006625,25.06904975,-1.0,-1.8369701987210287e-16,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.25019779786242063,0.19744335999147528,65.71507345660189,0.05275443787094536,17.558259543398123,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 06:00:00,3.29333325,50.03731625,19.7137,1.0,6.123233995736766e-17,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.009894941118510156,0.03163490257210445,10.529044615164798,-0.02173996145359429,-7.235711365164798,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 07:00:00,115.753333,430.13758275,20.62406625,0.9659258262890684,-0.2588190451025206,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.3477851548446543,0.38944992865840933,129.6206196580159,-0.04166477381375505,-13.8672866580159,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 08:00:00,253.94333275,850.83769975,23.99008325,0.8660254037844387,-0.4999999999999998,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.7629821017959484,0.7359975315056471,244.96205822702512,0.026984570290301324,8.981274522974871,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 09:00:00,289.663333,993.385283,27.646433,0.7071067811865476,-0.7071067811865475,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.8703041589327165,0.8625260342192069,287.0745397535471,0.007778124713509582,2.5887932464528944,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 10:00:00,292.613333,982.297283,29.36503325,0.4999999999999999,-0.8660254037844387,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.8791675426487753,0.8807700952666644,293.1467105874114,-0.001602552617889108,-0.533377587411394,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 11:00:00,279.633333,938.78169975,29.7244165,0.258819045102521,-0.9659258262890682,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.8401686542981166,0.8700721566707061,289.5861156871931,-0.02990350237258954,-9.952782687193121,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 12:00:00,274.323333,913.60084975,30.008783,1.2246467991473532e-16,-1.0,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.8242145636092107,0.864756727385845,287.8169813596416,-0.04054216377663422,-13.493648359641611,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 13:00:00,277.11833275000004,911.2918,30.5492165,-0.2588190451025208,-0.9659258262890684,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.8326122433619357,0.8683992873929702,289.0293346059025,-0.0357870440310345,-11.911001855902441,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 14:00:00,244.558333,836.3952662500001,30.5481165,-0.4999999999999997,-0.8660254037844388,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.7347845241826041,0.8056778823263155,268.15376937324817,-0.07089335814371145,-23.595436373248162,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 15:00:00,85.32999975,261.04611624999995,29.56858275,-0.7071067811865471,-0.7071067811865479,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.2563771289069323,0.2649862597945112,88.19537678116059,-0.008609130887578864,-2.865377031160591,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 16:00:00,165.8116665,549.8339665,30.18518325,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.49818726264022717,0.5274049567736805,175.53619163113285,-0.02921769413345332,-9.72452513113285,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 17:00:00,121.74166625,378.345483,29.12314975,-0.9659258262890684,-0.2588190451025206,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.36577732278173336,0.346275643372059,115.25092229695349,0.019501679409674344,6.490743953046504,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-22 18:00:00,42.538333,134.02048299999998,27.949033,-1.0,-1.8369701987210287e-16,-0.7748840413670406,-0.6321034111873488,332.82999975,332.82999975,0.12780798915948682,0.08078103925328921,26.88635327447699,0.047026949906197615,15.651979725523013,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 06:00:00,0.0,14.002483,22.83468275,1.0,6.123233995736766e-17,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.0,-0.01432888383880275,-4.769082404486499,0.01432888383880275,4.769082404486499,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 07:00:00,17.78833325,101.125133,20.669933,0.9659258262890684,-0.2588190451025206,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.05344570280131426,0.09345575128644187,31.10487767730251,-0.04001004848512761,-13.31654442730251,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 08:00:00,206.6749995,711.0798665,21.655683,0.8660254037844387,-0.4999999999999998,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.6209626525711044,0.6337759211884901,210.9396396907212,-0.012813268617385742,-4.264640190721195,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 09:00:00,267.0166665,965.6422995,24.305483,0.7071067811865476,-0.7071067811865475,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.8022614148381015,0.8425415325781678,280.4230980773562,-0.040280117740066235,-13.406431577356216,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 10:00:00,248.338333,838.18944975,25.89734975,0.4999999999999999,-0.8660254037844387,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.746141673486571,0.7759004660334812,258.2429519159484,-0.029758792546910162,-9.904618915948419,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 11:00:00,192.3949995,654.6974162500001,24.85663275,0.258819045102521,-0.9659258262890682,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.578057866311674,0.6476334690027539,215.55184732627822,-0.06957560269107987,-23.15684782627821,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 12:00:00,192.9849995,646.8722164999999,24.99068275,1.2246467991473532e-16,-1.0,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.5798305430548857,0.6510614482326784,216.692781652517,-0.07123090517779274,-23.707782152517012,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-23 13:00:00,217.308333,725.9864665,25.51618275,-0.2588190451025208,-0.9659258262890684,-0.7856498550787144,-0.6186714032625032,332.82999975,332.82999975,0.6529108949410442,0.7214547456964275,240.1217828297783,-0.06854385075538338,-22.813449829778307,regresion_conjunta_normalizada,ac_power_norm
